tax_id	species	genus	family	order	class	phylum	superkingdom	F101_concat_SUP_FilteredReads	F103_concat_SUP_FilteredReads	F105_concat_SUP_FilteredReads	F107_concat_SUP_FilteredReads	F109_concat_SUP_FilteredReads	F113_concat_SUP_FilteredReads	F115_concat_SUP_FilteredReads	F100_concat_SUP_FilteredReads	F102_concat_SUP_FilteredReads	F106_concat_SUP_FilteredReads	F108_concat_SUP_FilteredReads	F110_concat_SUP_FilteredReads	F112_concat_SUP_FilteredReads	F114_concat_SUP_FilteredReads	F116_concat_SUP_FilteredReads	F117_concat_SUP_FilteredReads	F119_concat_SUP_FilteredReads	F120_concat_SUP_FilteredReads	F122_concat_SUP_FilteredReads	F124_concat_SUP_FilteredReads	F126_concat_SUP_FilteredReads	F128_concat_SUP_FilteredReads	F121_concat_SUP_FilteredReads	F123_concat_SUP_FilteredReads	F125_concat_SUP_FilteredReads	F127_concat_SUP_FilteredReads	F129_concat_SUP_FilteredReads	F131_concat_SUP_FilteredReads	F130_concat_SUP_FilteredReads	F132_concat_SUP_FilteredReads	F134_concat_SUP_FilteredReads
1871021	Lachnoclostridium phocaeense	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	52.29960098467534	55.44887814636152	21.973975045652143	104.53665572281372		155.1441944249807	29.22515467054637	114.54912372716484		74.4719989862426	142.96630106347078		73.34876978173762	250.7688387729417	20.89068499016784	77.99820065414536	25.420170755497335	139.06937969078072	110.20904950670592		391.66091981202345	86.48250125393128		31.40648309367096	41.13263537198591	55.43625870584076	126.02973843901266	1343.6088570412708	83.99267058531842	179.7386228219853	25.39509616524896
1871023	Millionella massiliensis	Millionella	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	31.599015247583296							19.528200834346467		24.07761744210038			22.07265851956579								13.032388440851156				21.95558119539104	59.40314676952916		37.0633422600657		17.046722347950197	
1871024	Mordavella massiliensis	Mordavella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	12.424514748570283	68.43384148697169	15.726440062468294	189.61687489576303		13.77037708757599	12.483516783650408			44.99828107033881	163.203213739526	13.113931830645532	60.52053884938525	472.078637275268	34.3561830065338			39.72999745478651	175.23927467337586		120.83906249963746	76.86110611606944		46.34065604057494	16.726203993542345	83.81056298559766	28.770420730246403	486.8945149132976	11.66237050237249	11.790304872480467	17.848605070742977
1871035	Negativibacillus massiliensis	Negativibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	68.17648470034362	53.53226231299491	11.92745899686606	95.51035999342606	30.186044532884765	100.57877007451864	33.69448327925532	34.50532694050116	18.833600761954692	125.21005919728172	175.88951122082833		55.27260888815144		25.45157759660676	12.965726662203396	29.39445047698389	98.36075966780824	165.2982836123861	13.042793420660288	62.15353252187597	72.70241293113462	12.148081829608987	55.9431615377013	34.79382009774152	134.05358229790104	58.02171394052261	676.3993019155315	26.703470181236177	26.50954555327368	166.73640217808665
1884263	Selenomonas sp. oral taxon 920	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria										13.71028857047555																					
189722	Prevotella marshii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria								16.424839749066766		21.10102458089811	33.01498502283652	43.10642922688925									11.360005288385596				37.75233652443551						
189723	Prevotella micans	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria											14.633597589583738														14.545434020036074						
1898207	Clostridiales bacterium			Clostridiales	Clostridia	Firmicutes	Bacteria	62.25970293308615	605.6527941283235	37.062202924781154	102.93235626963296		119.42963751346976		300.60584796562995	58.487730145316206	113.78565487091662	35.29915217296206	10.947916080888064	81.20337061086536	15.04732668892243				62.99920168615422	67.21170588314578						45.31678694622868	22.344868036290237	37.1653484738397	199.27553514228543			
1903261	Mailhella massiliensis	Mailhella	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	151.86321337388532																														
1904640	Betaproteobacteria bacterium GR16-43				Betaproteobacteria	Proteobacteria	Bacteria																															60.34537599490725
1907578	Lelliottia jeotgali	Lelliottia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																		913.0633413178743						39.127914072838							
1907662	Raoultibacter timonensis	Raoultibacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	13.027831760789772		17.033539191943145																												
1911548	Lysinibacillus alkalisoli	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																								102.39438187156094							
1912855	Faecalimonas umbilicata	Faecalimonas	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	802.3890342381694	785.3710040983855	129.2774980970536	816.2398168794997	181.26419288580837	396.7082396534091	545.1287204024594	514.7348430380154	91.04370133534582	424.15211401614016	1829.2906119896527	97.56359217443392	529.5652673370048	587.9304977593068	162.28184893338354	294.9727751066082	311.22970339633576	557.240121962979	627.1814656544885	80.15864833678773	642.5792307270044	155.88095506876445	179.75315085921238	523.2168983757462	220.06897150334547	772.5636358985788	186.07092403952265	2399.5335391333583	411.7447359544815	345.60754424967456	87.51324641262005
1912897	Blautia sp. N6H1-15	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	15.168028675761551	69.99520533018294	10.137258735987045	67.70294195289713		18.284627354643945	19.91893817542229	19.05375199178098		21.97170217507107	100.93325016836084			23.42413999302194				21.880915040015104	32.45182403855734		48.83645176578253			12.400184121567625	18.96361451123988	49.454088978363615	14.26637773183441	56.919339691595646			
1917868	Blautia marasmi	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		68.33320482605069		28.980434577698063		18.23561017827345		10.177831396210712		44.80473489693768	24.39700491627728			15.755916863388618							19.506813899445486						15.583579199805564	37.76606617440346			
1917870	Lachnoclostridium pacaense	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	21.28054985510021	13.479502191157689		92.20876083231788		26.07829970533316	30.566518891595106	32.68663122023451		56.17232407793149	59.40186185665894	12.134192898474454	29.538508698153688	69.12098930754995	24.825995562781817	31.86914889765192	26.06651861159233	42.29573475393974	54.89081336421727	19.8770336907582	32.74571084265501	83.5015535176022	33.309441046661746	30.326760231365792	22.51332371736984	21.87066157894553	73.28012844813038	56.29618147287107	51.172392964281855	23.762509239819884	34.512926954337104
1922313	Acidocella aquatica	Acidocella	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																															36.15701733699955
1938558	Kiloniella majae	Kiloniella	Kiloniellaceae	Kiloniellales	Alphaproteobacteria	Proteobacteria	Bacteria			16.031582116102946					28.05987915956585																							
1944646	Phoenicibacter congonensis	Phoenicibacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	16.034594356551924	14.908061336430524																							30.673774953804717						
1958780	Clostridium merdae	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	19.01938116364005	61.147637394893714	47.29461206985071	16.094755189283777		15.755690541724968	22.83868419702267	23.985614367142325		12.00177684691934				29.69575963182986							38.95745411940814			47.05238164094624	77.77498144323627	28.99612036212712	58.6972773692254	35.97799741645576			
1962263	Clostridium tepidum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria										11.253580750112798																					
1981510	Monoglobus pectinilyticus	Monoglobus		Clostridiales	Clostridia	Firmicutes	Bacteria	61.17772642448784	153.8662481950473	418.0266133580528	28.285383367567714		22.15139609428587	67.4678338959894	19.551954873506663	30.650747284975843		38.08141872257826			141.15442190722402	36.05974993331699			55.00043384014911	25.35195348435125		189.3675094629109	25.05027862518025	70.61944768778433	34.11269649508365	418.6728100519758	284.7829565413944	20.046897057774792	23.038806837930537	40.08889352038502	108.08057052629825	161.1434048571342
198620	Pseudomonas koreensis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																			93.33603138172606												
2003370	Salinivibrio sp. YCSC6	Salinivibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria													14.98756761091028																		
2005388	Pseudomonas sp. RU47	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																135.31772695424084															
2005703	Enterococcus wangshanyuanii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																		146.56783607746584	53.78258926053304												
2021971	Streptococcus respiraculi	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		38.09680845343086		55.1310998068076	11.01879394373627	22.040028688988716	32.10384496180561		11.022109865517312	36.11432865108704					48.12205378973105	11.025888862938146					13.029889068490473			22.070529906256915		16.032787398126366	26.060966175239333		55.12222492930817		
2024524	Terrimonas soli	Terrimonas	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria																															20.323501728152024
2025876	Parabacteroides sp. CT06	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	27.365336216025938	19.545506046662183						47.6808576489383				22.87522067520077													30.1408104600894						
202611	Lysinibacillus odysseyi	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																								28.330756842201165							
2035355	Kryptousia microlepis	Kryptousia	Tolypothrichaceae	Nostocales		Cyanobacteria	Bacteria										21.093368765287625																					
2038680	Paludicola psychrotolerans	Paludicola	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria				19.358140825383654														16.674546865312323	93.53486369601694			17.956805095933472				16.58566076424207		264.36423836059885			
2044587	Schaedlerella arabinosiphila	Schaedlerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	232.55762589643737	2801.789284913621	514.3473946526589	612.3915579760404	25.66961283934442	787.7106928242454	429.1511938025368	574.3625134508003	93.16408547099792	1024.5536868888066	3896.43685186584	126.50313435080488	365.33260687223446	3797.622718422048	227.5315611776383	294.30328183705126	82.8650888875652	217.1498890684649	2429.92334202072	510.0578702609078	1663.7431881101088	1150.596307725386	415.5694516317915	1006.0904112797492	1127.830811195331	533.1484845820886	318.37617963215166	4903.727771155568	1526.3932995412886	1045.3170932323965	353.9192784592362
2048654	Solibacillus sp. R5-41	Solibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																		10.677631362658513													
2057791	Enterococcus sp. CR-Ec1	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																					47.71632015490718										
2060307	Enterococcus sp. FDAARGOS_375	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																					10.957334221342274			15.81073216824894							
2067572	Pseudomonas sp. NC02	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																		31.452530818869157													
2072025	Lysinibacillus sp. YS11	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																13.030595928926896								2091.9521443825547							
2077147	Citrobacter freundii complex sp. CFNIH3	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																319.9042997721204															
2077148	Citrobacter freundii complex sp. CFNIH4	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																		22.497605936540435													
2082387	Mesorhizobium sp. Pch-S	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria														29.286641342262943											13.19802791544996						
208479	Enterocloster bolteae	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	539.3092815697238	1229.7973450156446	343.56998812191466	1884.1423189899508	165.42404628362445	1179.853481804457	796.9533976661055	711.0799706456751	127.05626680923103	1636.16250630462	1081.6741909878906	263.03936701145903	588.4629193969591	1598.1538054387524	252.2871052701718	393.4234897738581	289.58623023657816	597.497468340969	1180.5393799165322	124.46967230728023	988.2813384531717	263.1872272712148	609.8931965329331	616.8268491498832	262.43552213949664	985.9048012258576	344.8421358023258	8386.481983330461	588.6154947258735	404.72557927507137	275.84861792679663
2086584	Massilistercora timonensis	Massilistercora		Clostridiales	Clostridia	Firmicutes	Bacteria	29.029199580030404	173.47824235030473	66.31455868765829	453.9334885388292		211.14336745068985	28.66542851913406	43.65037037952202	24.35823825245276	336.91066866818346	216.87897194123596	17.22018563220493	139.07449208736983	361.5488136729687	46.74547700122075	77.84416644760276	67.99993033811975	76.62738622148065	212.03834846410564	47.784193760273816	208.568742140435	88.61145630097239	26.157621472268502	36.019728918380174	48.27012955907984	103.53142669875216	30.01202412074192	519.5552893695091	50.93757256282488	82.56208948661853	37.36595730095091
2087	Anaeroplasma abactoclasticum	Anaeroplasma	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Bacteria				15.03575449276571	42.07175869426576					11.034933004360518								73.19014388589417	82.15284806209452					14.04488266761104		53.108608256292335		41.06917740675928		46.08064541718891	52.29933982856839
2093857	Dysosmobacter welbionis	Dysosmobacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	504.0786237584929	463.6175094481894	261.3344953990884	2192.4907619299934	352.1908866666561	346.7265676172111	112.62307585447456	370.1636688996057	107.3468010790311	1346.4261605412603	1751.1473523591487	513.145459849977	885.4814991352496	65.64094665021642	71.50308336344438	79.9348499983328	97.17993960902176	535.5792526605765	1460.4865592668862	69.8241850557723	407.2035750800201	206.9040922689588	161.08937724005466	450.20860873283954	852.9689854265202	1236.733832378792	441.3132784098312	1807.0353390832568	178.27259327688893	315.72921387175336	475.55153004519485
2102	Mycoplasma mycoides	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria																									26.666003110569687						
2109687	Oscillibacter sp. PEA192	Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	13.718943917058604	32.16073274029547		163.38571169252256	12.907187378280572	30.605366861312323		27.98590612291229		96.0388507262378	82.52732638861931	35.24657064756274	31.16945856248088					30.118676812788557	94.70197840682066		25.917120518654944	15.294901241211925	44.15586780292098	22.08797119014158	45.68158442824372	92.22758109000792	24.03601178330021	82.16392176685993	16.231718859829556	28.20202839894653	22.40750696047829
2109688	Clostridiales bacterium CCNA10			Clostridiales	Clostridia	Firmicutes	Bacteria		13.064574640103196		27.8281485408185				16.148656117187354		15.4823672448904	33.25925223856677						11.029135057438396	13.742917702730164	13.580825773477274						19.38474731426771	27.50953153924605		49.76825700605327			
2109690	Lachnospiraceae bacterium Choco86		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	164.23580268177838	833.8730151831028	228.29449848031223	481.563796323998	111.65602463483933	352.5818958917695	208.24989835431995	985.08611930995	185.1336598815451	1393.125099348587	928.87732549794	67.68029070119746	249.0079256329932	929.7730156112784	99.16308176412588	413.97421839547394	180.35828484359484	161.12937798369998	1063.3423660463836	94.74569010953188	1245.7799127506996	497.4534660458725	73.38212859232327	197.6333052936822	135.28536451417747	358.0565364488361	103.37454264015405	4448.914820601924	287.8625137724202	441.9932884794122	234.29953848143208
2109691	Lachnospiraceae bacterium GAM79		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	8790.983163837827	9278.813190800232	2263.154938629669	24722.067277332837	3086.25705261738	11048.422888975345	3159.54381678	13394.10999558185	1556.878151456126	21626.652165275627	7395.416674617973	1412.488705680119	3833.792108257937	9732.095801576115	4160.791186412998	3208.5858708396386	6293.191716829789	8046.452385641215	7498.342889963349	924.1097480993272	9109.565038491291	1802.4367838121595	6081.709539452283	3458.793896621605	6848.224965551454	22122.8011166154	2315.253039920252	20878.437519326195	864.3494733933909	5259.039296616627	4002.696239307251
2125	Mycoplasma sualvi	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	35.07560062762785	29.07388013551301		257.61259364181	11.01879394373627															11.024542931690991		69.13316674792783			88.20549773151855						
2126069	Pseudomonas sp. LBUM920	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																			55.102520041648766												
2130	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria										22.06986600872104							57.55245606026495							18.583193449838653	20.04670402989058				41.00514885853195		
2133944	Alloprevotella sp. E39	Alloprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			12.665839935842444					50.91323991595336													608.6666362770657				29.563619931172763		12.949195077975403				
2144	Spiroplasma mirum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria				25.76682086047156																					17.368515287933832						
214856	Alistipes finegoldii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria								18.732081593284143													12.195042008863837				36.95876630885873	104.65118303635536					
215	Helicobacter fennelliae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria								33.375615848920496		192.75518521721875		21.70962967421632																42.66949099112312		61.89329128677104	
2153385	Lelliottia sp. WB101	Lelliottia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		12.03057570601148																1329.0716352309175			107.2460100252674			1155.0340759911403	23.054242019159044	29.05564395447334					354.0263117681144
2164149	Tepidibaculum saccharolyticum	Tepidibaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria				55.05757250532882	75.89955747462616	122.91322148701384	30.343027016927305	35.2911729237945	25.596982935480877	17.389515525478345		228.18167689511708			64.04301540733643	66.31871902379565	38.488618100298446		52.91602856804288		125.45478519472935	66.3130081291996	39.311774042228286		19.59491891421673	31.174308914728712		22.554766828440705		37.46106596790513	160.8682120812322
216778	Stenotrophomonas rhizophila	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																					13.02988906849492										
216933	Spiroplasma chrysopicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria										17.1742619503203															46.73450283174989			19.086992613560543			
216940	Spiroplasma lampyridicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria								18.03792097100594																							
216945	Spiroplasma syrphidicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria			28.055049651064465							17.1742619503203																					
2169540	Lysinibacillus sp. 2017	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																								54.652468931745744							
2169583	Pseudomonas sp. SXM-1	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																		48.07517405178333													
217159	Clostridium carboxidivorans	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		295.75153930952894																													
2172103	Limnobaculum parvum	Limnobaculum	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria													20.32026950525094																		
2173034	Petrocella atlantisensis	Petrocella	Vallitaleaceae	Clostridiales	Clostridia	Firmicutes	Bacteria										17.44105512836715																					
222136	Helicobacter sp. MIT 01-6242	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria										11.657604948872066									31.593110528131938							17.47531080013432		70.47584998259703			
225848	Shewanella psychrophila	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria													40.21637297240425																		
227944	Lactobacillus kalixensis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		152.95131729415542			196.60456860218903	300.2921287580116	77.56203724884647	207.28068237790868	90.69089941370416		58.77350145696554	176.03793246502235	218.8962867204498	274.1582111770154	24.38950959744044		152.88547508105438	212.30285925642343			665.945019562899	149.8312994252701	260.25838952563043	35.83318860617999	330.00459921057416	359.0821476323192	31.750369950929542	467.1141555498321	230.1006424694498	149.85641991933483	218.499252530007
228603	Prevotella shahii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	163.76326592396785	37.08657193053354	139.64281485142914	66.25847411456802			31.455365284771748	160.28251967239163	72.07123110128964	80.2197239136848	381.49265235416425	235.11256377831907	84.46571731847406		18.938090266164945				56.43378282336148		85.46521164771909		21.03529767707668	38.56476963438965	383.1613886205162	79.65095781853304	11.759077653989245	46.00083286843788			18.10361763296598
2303505	Psychrobacillus sp. AK 1817	Psychrobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																		76.29946501123773	22.236133747552064					22.038647040599862							
2358141	Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria				27.165202848332385						221.23093482020855	20.284495081045463			21.285140605736967				15.54459346707413								38.85012641598935					
2364787	Alistipes megaguti	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria								15.79640095920479											28.089973893911235		94.61744534201928				27.221301469554195			17.433637107351647			
238834	Clostridium estertheticum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																									10.023352014945353						
241425	Crinalium epipsammum	Crinalium	Gomontiellaceae	Oscillatoriales		Cyanobacteria	Bacteria				14.39982552080012	29.748313752239493																								45.18514490015178	80.49501286693628	
246432	Staphylococcus equorum	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																			17.73473820159383		53.01831621185472										
2479367	Buttiauxella sp. 3AFRM03	Buttiauxella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		15.038209247742014		157.37423035755538														11232.85996918904	3703.118040452741					462.0805540734429		639.4834603846137					14.08058010219387
2479767	Blautia sp. SC05B48	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	80.26908617281327	224.42772475783943	76.50397169054425	507.801352617485	48.26236182230968	210.80639875622305	39.64646641525408	68.2116707331412	26.123029692675114	494.2859758266781	220.14960800159375	37.19077988121546	105.4462243785475	123.04859395375225	31.689831400279186	44.35289999667366	36.07934478282417	151.01130547791348	338.848600653032	21.9264790274432	170.39020112109253	22.733265191873333	125.4984547874757	11.96632790504387	71.70875598137995	333.1062840451053	33.230734173531	525.6695727405825	24.26908239030112	95.92784426917864	38.65157264058627
248039	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	24.051840430373385	40.10190363519037		623.7407399760668	10.01708540339661	311.56586010343136	81.26285755957048		47.09446942539216	628.1234780263367	755.7278561228895	305.6602093380096	184.60768943635685		26.06611246943765		56.136468030645695	167.43498674430285		13.029005282907535	35.080470569012704	307.59249553063546	162.2722963660201	58.18594248010289		530.0840333505405	31.07269043954027	6339.063184559172	113.25111667294216	169.2962842501071	
2482769	Serratia sp. P2ACOL2	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																		74.22823377239061					32.21387394335552								
2493670	Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																									28.208329927823826						
2497860	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			3690.68919883791				234.7593662832036							1299.8448367344065		1374.7129246451632		19.04948948469801						1241.955633261014							
2507159	Clostridium sp. JN-9	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria				17.24466433836311																						17.16247700941716					
2507160	Aminipila sp. JN-18	Aminipila	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	36.88150699289129	541.2571348097105	68.09105101545494	161.21704845755983	20.034090183465068	134.7482547519043	103.23474801165064	131.44878745683366	36.90127341366652	264.635892092112	80.52927135534425	24.87292128068168	173.40226698166887	269.55389816799294	59.150024620668354	46.720682888631146	215.73904057876527	32.07179937548381	150.3003859289998	15.033467634124078	344.1431812411691	34.06561839752963	50.08404208830349	34.981093506941164	115.70289465942244	139.6088019342752	89.49288004666738	1673.7180615084692	71.611301911279	42.07363277228022	42.3658809070663
2507162	Caproiciproducens sp. NJN-50	Caproiciproducens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	103.42322441131134		1724.20450237191	69.7104677156896	16.12939541208522	33.42811711250807	762.0437591450742	236.79476267799356		31.46608126167041	41.64574044336889			105.92534397819044		23.81195164352242									81.34891578837579	25.76869023680917		14.011043143329616			
2529274	Pedobacter changchengzhani	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	26.30507275497471							37.124559383041046																							
253239	Ethanoligenens harbinense	Ethanoligenens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																									42.05292326129046	11.178851902902815					
253257	Lacrimispora amygdalina	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	32.52848728607547	59.500861465667306	120.5728463921685	19.896039728987983	14.973600387091402	50.59082885696135	25.315662852195874	74.10032005590769	12.429927365496477	39.73519743250279	38.74949588730127		32.32996574328048	149.21969580044842	15.217555237398788	16.406680464531608	35.050632223456766	33.43549439852514	43.92020884701572		106.7539000138785	39.08669314653166	35.311383387731986	166.93178196798868	13.979119696426087	16.91559647059745	40.024041513195726	107.93181698380256	28.587505218800565		23.72921246311565
253314	Hungateiclostridium straminisolvens	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			14.63083761292358																						33.40508336791952						
2547962	Erwinia sp. QL-Z3	Erwinia	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																							20.03361683531112								
2562451	Vagococcus sp. CF-49	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																			23.43505666596487												
2564099	Ruminococcus sp. JE7A12	Ruminococcus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			132.73135117459978				60.37495591347583																								
2572087	Candidatus Saccharibacteria bacterium oral taxon 955					Candidatus Saccharibacteria	Bacteria		22.0560469993547									13.02975713992736																				
2575375	Pantoea sp. SO10	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																99.09021669155466		180.22738534001144			24.05517974726966										
2576606	Duncaniella sp. B8	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	2559.6992930845468	851.3379008699325	2049.684375805995	3311.6821500183155	1317.6619509008824	2426.8641972362325	854.1274604076107	3305.671214217894	1163.615928171076	900.3846451209537	1882.9274595621669	1645.344793923639	1720.4913095000818	786.9021306137447	948.565157947964	118.47846556393186	915.0109791808926	1055.7548056888018	1152.0245034652078	290.83477920216666	3286.399488053998	113.76465210782838	933.1589796260332	739.7514408832797	11457.870597501544	6058.209500974904	2587.094645250362	553.1330657373519	433.948224440066	930.2603192492738	1369.687182389552
2585119	Alistipes dispar	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	87.83835072111607	40.44068790873919	33.851598306155374	67.41695731006064	49.46333625679476	47.47003082805655	32.57039746801918	24.12710468704041	23.046229718808927	33.5515118630534	33.25404328394858	78.65231615224718	43.14201437914861		65.98625804208517			22.35467542251856	41.52653943129704		67.34836846148785	24.046318868844462		19.1014579672522	636.835807817079	140.4516112625754		42.88591546748858		30.152695869426807	24.193239708330207
