tax_id	species	genus	family	order	class	phylum	superkingdom	F175_concat_SUP_FilteredReads	F178_concat_SUP_FilteredReads	F084_concat_SUP_FilteredReads	F085_concat_SUP_FilteredReads	F089_concat_SUP_FilteredReads	F086_concat_SUP_FilteredReads	F087_concat_SUP_FilteredReads	F088_concat_SUP_FilteredReads	F090_concat_SUP_FilteredReads	F091_concat_SUP_FilteredReads	F092_concat_SUP_FilteredReads	F097_concat_SUP_FilteredReads	F093_concat_SUP_FilteredReads	F094_concat_SUP_FilteredReads	F095_concat_SUP_FilteredReads	F096_concat_SUP_FilteredReads
2585119	Alistipes dispar	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	29.556168524849	44.85754493735087	25.06002776899463	64.46735523164101	221.22108835277183	88.73347136143761	115.650436738551	30.34737155410392	89.67947105378971	99.70448921115415		73.62954814871146	20.213724934354047	226.47815860831315	78.34449317718746	78.36426841893606
258515	Acetanaerobacterium elongatum	Acetanaerobacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria								14.034987959376688		32.699756532088685						
2591635	Wolbachia endosymbiont of Carposina sasakii	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria													22.090271343481135			
2594789	Lachnospiraceae bacterium KGMB03038		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	18.896967246157857		19.69995027608001			15.395673669729764				12.965537371614428	14.52144065858432	27.28863064880054	25.320965796247695	24.39658134491417	15.57520288078076	
2610895	Flintibacter sp. KGMB00164	Flintibacter		Clostridiales	Clostridia	Firmicutes	Bacteria	2477.07409646226	666.772461369589	745.6462315663533	437.3115174860698	272.48111017728576	1190.7757083751212	573.4460128301499	475.35814400133455	690.9003320705301	1327.9055423439672	1076.5551634099374	1364.0564207241982	1422.3012954107112	1867.2605427836277	954.0336370530752	681.0820308909231
2610896	Streptococcus sp. LPB0220	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		50.21375406449195					52.73726071183258			196.61723435536564	31.424195682560367					15.05286009814298
265178	Breznakia pachnodae	Breznakia	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	43.43973140475303												17.989341815793114			
266779	Chelativorans sp. BNC1	Chelativorans	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria											31.660431696538826					
270498	Catabacter hongkongensis	Catabacter	Catabacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	113.4893095301357	28.36421433406437	186.77024559717827	60.475071900215546	33.11522843736891	104.09729288061482	36.75796932811305	98.55452638396685	139.798508518157	102.9319241479548	202.8305038245549	103.55052990649584	90.02044024243489	99.65894607921956	76.61831778327975	141.62539677252693
2741	Peptococcus niger	Peptococcus	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	197.56751478892824	87.32917078643943	96.15680683246455	36.12745413582233	22.080004396852587	84.41902895267039		21.062369541621443	37.16810019413288	76.21460425957434		166.04181699721985	45.18464592984778	226.7017383007383	66.29987346119266	21.074004137400173
2750	Carnobacterium mobile	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria									327.64754691838834		19.082014572666345					
28051	Lachnospira multipara	Lachnospira	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria											24.196698923830912					
28077	Nitrospirillum amazonense	Nitrospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria		48.64637202890219		66.06651448567354								19.411279617273014				
28090	Acinetobacter lwoffii	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	18.641613705899005						39.11957605720469		38.17264344262296	22.06212231307659	90.3889015237662			47.515188062902425	94.86218295701482	
28111	Bacteroides eggerthii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria							63.79945608424647								26.65309804530692	
28116	Bacteroides ovatus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria					21.16106543890469											
28117	Alistipes putredinis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		28.027568850670207		53.92575068963431		19.84702088636444	133.19756043920478	13.69936762763976	30.959725864783024	161.63068787889665		137.94392661055394		471.782272452208		
28118	Odoribacter splanchnicus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	155.0459379963491	51.3577260622388	15.035626948509682	31.75690404592235		15.995815319966848	227.18665703096528	19.58913791158493	19.66529826401016	117.2737180081868	20.086422560836933	36.23347282717882	20.55035962894937	50.15794607204842	155.70423861895466	75.87161927707535
28127	Prevotella buccalis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	21.4412362849517														22.41335395280985	
28141	Cronobacter sakazakii	Cronobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria													33.79449649924937			
287948	Helicobacter mastomyrinus	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria														16.010781058619113		
288965	Hungateiclostridium clariflavum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					14.439896760978192	18.43431512361219		20.678846486840587	21.924008120409507				15.573432863063164			
288966	Lutispora thermophila	Lutispora	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			17.022440597644874													
290052	Acetivibrio ethanolgignens	Acetivibrio	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	313.3798457173264	17.10981014941414	129.62717967942086	201.0156900198473	56.48449250056673	61.94261504778704	18.255614685100472	26.261132431249496	180.94771374499396	63.97904303147419	119.50755522308536	11.675016039379678	110.23555732177996	49.79388551971419	22.98045905222125	40.906453579239546
290053	Bacteroides helcogenes	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria									14.96823216094689				25.36047376547516			
290054	Eubacterium coprostanoligenes	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	781.2968210830542	138.5435219711066	12.053877661250391	296.1343795070539	1065.39112069064	905.638053790082	183.56106602682647	1371.97760547314	366.63718923930463	206.58169074971715	709.0497223363798	476.5013033402402	696.8853604962994	1084.1218766309332	1536.951798774618	827.9075069171801
290055	Faecalicatena fissicatena	Faecalicatena	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	118.22901805979876	79.09943403331522	83.57925878831301	28.07743749103797		140.93105167778472	30.464645512958217		58.56835469470799	267.3312384982252	143.56296404105478	209.0310325508716	138.91745644392486	276.04837981067664	68.25982492153376	64.50280071941033
292800	Flavonifractor plautii	Flavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1578.3885917118969	1091.163681139164	363.4524566562373	294.40958817754904	34.22461459135718	1107.2741846210852	253.06051365808065	109.31586552204934	310.4372956292526	342.1492239247823	445.6460154740183	179.25332165925323	1496.4062011439148	282.81805801762295	373.1830747893812	239.7138657780136
29343	[Clostridium] cellulosi		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria												10.03174078707712		20.97748489624048		10.275784558843473
29347	[Clostridium] scindens	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	404.6831513407165	41.44994553766512	143.20405236528305	77.00716509150014	47.90671166880094	92.0645848327561		38.08742973181193	68.06546040212882	369.2827047485765	151.6980992878408	455.37763785619495	77.72090976967662	112.79043561118762	198.918562648988	121.45174618347885
29353	Hungateiclostridium aldrichii	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	18.45915838771529			18.360307682894437	48.70285442176438	54.61179883998335	27.68579591847147	24.103939361122443	45.69982156760558	25.761994115624866		20.278506602728086	66.25894436986601	47.00011086238811	27.844118911816377	22.04672073118456
29354	Lacrimispora celerecrescens	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			16.0377859526989							11.505627565248052						
29355	Ruminiclostridium cellobioparum	Ruminiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	109.47963097314764	13.391294074556477	18.016998416753488	17.21476549938207	36.34594163660993	189.7624839705428		20.85672666996691	29.41399066554033	77.81729252693312	12.08499869856812		135.9695944359294	134.6974484280347		16.642169086354738
29361	Tyzzerella nexilis	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria											14.882891362781884					
29364	[Clostridium] polysaccharolyticum	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	2778.2666175354457	251.38369061217784	473.1197665747527	1020.2766449059004	164.23205363185195	1166.5139368339112	15.886657233895848	97.39133038834588	1065.9661688837432	83.41456877397206	238.96178953019825	77.98211432772295	168.87344817879858	194.66294388116927	290.49093941317875	86.09186100991445
29370	Lacrimispora sphenoides	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	221.2189298836952	81.86548536922061	47.46601843495662	21.78939134441565	13.298129552281514	66.5739505789379	14.105154762297271	19.27910281699741	23.033425574663124	98.00792261571006	85.06761433741474	133.78134443315528	82.1676511342774	62.76119537261941	31.664388014900904	43.44390382126368
29385	Staphylococcus saprophyticus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	36.57693555254463		30.36547571465653		801.2521614887953	24.159614112841798			180.038422017998	18.78272341739757	25.81724501244888		24.10111536153971		985.4203526217724	21.074004137400173
29391	Gemella morbillorum	Gemella		Bacillales	Bacilli	Firmicutes	Bacteria										22.47982312998657						
29430	Acinetobacter haemolyticus	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	26.49101923513248													39.86378858204749	15.637599646413737	
301301	Roseburia hominis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	906.1857504789892	97.97320752949013	958.4428966595384	288.30459216774346	233.74987529377705	3301.434884593693	114.59642440777988	243.8490252561257	567.0179238917755	423.8097662188045	850.6807918991035	345.6422860391327	732.0180645680538	597.9430575436407	166.62387112141803	196.75448922235023
301302	Roseburia faecis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	27.519442467220244	34.17723385866149	42.921184122527634	53.50717397968034	17.332320794637				14.34915046246731	90.40918327966364	77.14854703146965		28.853160284168208	33.43639512308123		21.05942143719277
307126	Lactobacillus apodemi	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria				226.6300135789458	81.15112006868326		104.83541062524866		155.15867672974653	1007.6716828873816	29.209196204305663	15.937682251736693				
309868	Candidatus Liberibacter americanus	Liberibacter	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria				28.624040669406455												
310297	Phocaeicola plebeius	Phocaeicola		Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria													23.10328984935108			24.541773874468213
315358	Spiroplasma eriocheiris	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria														30.837731049435902		
317	Pseudomonas syringae	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																85.29954055614355
320502	Hungateiclostridium alkalicellulosi	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	116.140745951961	44.51459651068407	36.02590566876667	175.2089620221194	54.068372348319045	305.7061399265338	69.48685229020664	131.26955260197136	115.24839654074556	120.67559096979537	42.55518943187535	41.48182685477149	198.54414827022643	254.54412820598736	35.47667744609886	51.78671997215551
328813	Alistipes onderdonkii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	27.61183320045756	14.60232278988225				25.31502002525706		70.18575901352334		15.438221120241062		55.00420236371607	31.17023813660264	21.58311523001514		66.7000320408242
328814	Alistipes shahii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria								11.40448684418343	24.806789291406417			20.771074681561306	15.012932552664584			13.269993827437606
33035	Blautia producta	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1089.3574539552596	427.8967839016354	225.6145958248433	130.12032297120606	179.0278797618674	375.2193846900111	59.5040240506104	161.2067139550717	160.2903135945502	506.7774942062115	519.961876732597	659.9242915569243	522.7195316764502	461.2204619157981	264.54940489762606	198.2852352022463
33038	[Ruminococcus] gnavus	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	3160.203884533741	796.185820360452	623.1231114420818	769.2727548420553	194.2077315262668	1003.5615396016112	95.08995296399732	356.317652810119	291.4613237154065	1692.5443818531169	991.35213741756	1116.7592353472337	797.0508913736995	1547.4222593000925	452.166436995258	915.6201250463248
33039	[Ruminococcus] torques	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria							16.611899090967317									
33043	Coprococcus eutactus	Coprococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria						519.5524023050993		35.06921479686872								
33072	Gloeobacter violaceus	Gloeobacter	Gloeobacteraceae	Gloeobacterales	Gloeobacteria	Cyanobacteria	Bacteria				19.047131244313643	22.64351035476319	22.657042882977727		35.18455906012041					19.712453960889984			
33074	Zymobacter palmae	Zymobacter	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria													39.160026472534746			
332410	Exiguobacterium sibiricum	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria	23.82727395657891									15.03634905778164					27.122339374847492	
33959	Lactobacillus johnsonii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			132.0112283872583		46.06855177050922		21.58694675225763	27.417250837769988		34.16164781920701	53.98121337827702	53.09842747944743	28.28976890797424	144.2948172595153	46.75160122227507	23.97358343031253
342942	Mediterraneibacter glycyrrhizinilyticus	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	35.75672505406495		25.40782367698989	37.29245277762924		151.0890606158042	30.56217073515543		56.51164728264578	146.44598285577624	197.34326425990895		80.09983747294437	283.8289949732128	19.35563554732013	102.78938601942812
351091	Oscillibacter valericigenes	Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1465.3744880328804	1021.4694476945008	814.0560482516253	203.407586841156	142.13101236825204	596.6746101110931	334.5393664950447	256.3421796776154	261.44013947375936	855.7631862208718	830.2647733955383	1072.4834074114983	847.1706037242069	1007.3602599675532	504.902899391028	452.0408986779389
35818	Helicobacter pullorum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	55.651659421550086															
35830	Hungateiclostridium cellulolyticum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	47.14552040047238	27.88167002314815	19.31274454146508	13.4866140388942	32.1897323416074	87.32986793685208	54.376298252685686	25.64987132445953	60.23024468220317	62.42088576510637		12.291152444667754	176.45526734950548	47.26256264915515	51.36048533715955	33.96601033607031
358742	Enterocloster aldensis	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	12.546636685336988											13.881570134768978				
360807	Roseburia inulinivorans	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	14.365505186181265		11.72161661487226	13.162280747593336		67.43781186900063	16.34404038641719		26.306288027656777	30.966310988742045	37.59455298096011	13.593153795553834	17.439710801556533		19.20483942471716	
363265	Prevotella stercorea	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	28.23872638131665			38.22836973506665		167.0291851155758	53.06293873238135		23.969092591867746	68.13014490903572		15.861753221752792	75.91832872737189		96.55433795037858	
365349	Pelosinus fermentans	Pelosinus	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria						19.049519360953155		79.23462827562331								
36835	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	57.16881544192775		59.35089158946899		84.25889671406608			107.31776618623309	426.9328954701445	46.89798284798966			96.87055893907392	355.5801809307676		151.47536181338856
37482	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Bacteria	176.96871630521667	127.22515570281944	136.31276900308416	106.67032222344446	197.5878433641585	147.34580296042168	142.79859183413208	126.17041857980152	109.17401719652528	154.8209892992465	154.59531371368794	154.7835422965663	132.01824991275336	115.06534026030847	123.3862213413565	151.13026408244505
37658	[Clostridium] populeti	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	37.33637167891375					497.5069728151482					12.47150740222507					
381	Mesorhizobium loti	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria		52.75616495392912		74.99495321632277												
384636	Hungatella xylanolytica	Hungatella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria										11.541578701894082						
384638	[Bacteroides] pectinophilus			Clostridiales	Clostridia	Firmicutes	Bacteria	56.558886056833074	12.409764579699686	38.84090870154126	42.94608320759979		22.74151323792454		15.302921875342784	11.089219507207652	27.29897171868557	50.32010007037104	35.664164816803655	51.93129158703207	22.51180570048067		27.688766586584865
39479	[Clostridium] herbivorans	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria						11.467670840212596										
39482	Faecalicatena contorta	Faecalicatena	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	149.26400408058728	109.20399607030772	81.80346287450897	22.98745789363318		48.53407407314416	25.446262920622438		29.54368040413527	134.69930865976335	71.01095896402306	159.20785467086566	125.99650575696285	206.14829739545863	181.05732035229727	76.3429235513974
39483	Faecalitalea cylindroides	Faecalitalea	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	31.99026290335654												38.18749223550306	32.39366799860786		
39484	Agathobaculum desmolans	Agathobaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	23.10885803984515										12.422344794172044					
39485	Lachnospira eligens	Lachnospira	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	55.82127897266241		68.71716530736498	17.34438090665775	451.64757465649393	51.15100897089784	83.20347263708781	89.30460715496042	50.81572995399774	82.44853277508099	239.62066187502276	479.7094428592413	58.95490533076188	16.16102970582416	77.61839647393968	15.305727684239676
39488	Anaerobutyricum hallii	Anaerobutyricum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	121.72441883570184	19.58206235566365	114.30241691921668	46.966835622162925	56.08818791716065	167.5819725074145	17.69685848234087	37.967881759483845	347.04007592919305	30.23887645675877	393.5150332602889	33.46717886915277	161.3335715690744	251.4240328374512		72.8154022294851
39491	[Eubacterium] rectale		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	81.19060526109539	25.175920227515327	51.73231583875262	36.28571181010415	11.745754848273974	14.707503984244314	123.13944517940114		29.645799621037327	121.10162880226729	88.57805035976689	19.64326089868604	39.49085818413769	44.809555805362734	50.43516581378689	22.08450319898376
39492	[Eubacterium] siraeum		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	3547.5277202366933	207.1607711761246	50.2244902687962	56.198262502634776	77.56702898959136	267.34589622413563	122.22694339629852	108.90947108397876	45.20862104166867	2407.239284596814	229.77390187359663	357.97561483356407	248.44580223992045	858.3673279307054	400.4187252556755	1229.384944629551
39493	Clostridium tarantellae	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	22.04569289487149			21.900647487969067		31.028413523116896	13.03985863440644	11.0314044923074	46.10271352393211	12.050676483135126	35.16827321893052	22.67572756882654	20.32449662862877		12.601151388487525	22.99083439601177
39495	Eubacterium uniforme	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						21.585232917323545										
39496	Eubacterium ventriosum	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						78.9031766871731		33.19822813707746					32.26046237247285			
39497	Eubacterium xylanophilum	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	187.1083990928045	25.499471039564103			36.29507697849075	56.84307310118363	57.74572933031187		23.18989113619324	68.78256793919967	130.7466358353174	171.44390765028058	73.9133634660322	81.8098325550662		61.43982701858341
395922	Coraliomargarita akajimensis	Coraliomargarita	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria					13.047275325412892											
395961	Cyanothece sp. PCC 7425	Cyanothece	Cyanothecaceae	Oscillatoriales		Cyanobacteria	Bacteria							21.166845646637853					13.131148554055898			22.470816492107133	14.483972583344617
397865	Barnesiella viscericola	Barnesiella	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria							47.53453042241159									
398626	Helicobacter macacae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria														12.504119201709454		
400065	Streptococcus merionis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria													50.20516214427531			
40216	Acinetobacter radioresistens	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							14.042924738483736				14.060495792585852				12.05452133856472	
40519	Ruminococcus callidus	Ruminococcus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		29.0111632242515			28.166152422338467	157.4115944029892		1994.522496066099		302.124944999369	1503.436308643263			1140.586798663167	782.4353850168402	2299.7911227661784
410072	Coprococcus comes	Coprococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria														13.477366420422255		15.527293503865526
41202	Ewingella americana	Ewingella	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria			24.107755322500783													
416586	Selenomonas bovis	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria			24.107755322500783			135.7846774354926		58.200207651841495	30.136297503714427	91.21651352966636			86.39909495383701			
419475	Ochrobactrum pseudogrignonense	Ochrobactrum	Brucellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria			21.09428590718819													
42096	Ureaplasma gallorale	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria				91.69036751615572												
42322	Eubacterium ruminantium	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						1909.1285717904168		114.92768106932814								14.558603705573692
42858	Staphylococcus lentus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria									660.4241795620394	51.965168029218766						
433279	Falcatimonas natans	Falcatimonas	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	121.3970476763634		22.85692099540297	31.976390789712905		40.72464660933223		68.93285919294105	15.822841446611552	88.23661062687087	267.75845837052987	28.027085786739125	90.40044222462488	37.442444562374725	93.46758094414984	22.147034947375957
433286	Anaerocolumna cellulosilytica	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	363.4765246408785	59.79084665457913	93.92096599812903	99.7035340759507	218.55415072968665	1182.3922550714171		191.6010424232076	59.22359563287995	118.3739717614152	48.94198225612937	30.808200756716044	340.40397477883334	124.08754022048258	50.62285192217777	190.16372071690245
433287	Anaerotignum aminivorans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	45.71288439465051	58.73287159705684	73.23130468932153	143.93513394177296	100.84442194175516			42.3172460665116	28.62960915668601	376.40202040700456	201.43237130065916		30.39093752983431	131.39793304166162	92.8078987453064	70.92410421941958
433293	Anaerotaenia torta	Anaerotaenia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1559.7869111852178	275.1336832857551	531.3098138698165	656.8899930433637	237.40342478742107	825.2659973336415	36.23896047345584	214.2593524606789	972.4362721122176	363.3896698095673	267.20817570466164	138.5092820954044	776.6803717358596	495.140566168533	164.29266344216444	197.5405820352665
433296	Aminipila butyrica	Aminipila	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	35.8397469865894			14.435485314747003						18.11953547267566		19.691576242364977	12.113844548935232	31.349811719457904	19.027101579029264	
446660	Adlercreutzia equolifaciens	Adlercreutzia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	29.08547456199807					21.05473192526401			11.049975733390854				22.090271343481135			
44742	Desulfovibrio fairfieldensis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	251.7397970710868	67.25349881518139	11.049387856146192			13.03388166802058		13.038609716241844	39.17717895130321	22.06212231307659		72.21235319796847	17.069755129053608	31.13503765509709	11.049978224278163	39.13743625517195
44749	Sporobacter termitidis	Sporobacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	187.61906368977336	65.48281649685792		21.213567553653444		57.82660962235565	15.086510630174145	18.442865739128607	53.25995830531159	49.76716816943673	17.199075763422545	67.33775141645913	144.5032337415232	18.50072865566556	34.04912784093491	16.95325223858308
454154	Paraprevotella clara	Paraprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		49.02583503451144		461.7323895258613			1748.6000878315635		43.19535968507336	319.4352545794177				83.02042436050044	429.9291842841509	37.28509684531921
454155	Paraprevotella xylaniphila	Paraprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			63.28285772156457	17.589399329753142			58.19319612250357					42.12387269287056	136.2807114648205	69.7664182102671	28.01274279374394	140.5619755428376
45634	Streptococcus cristatus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria										18.97729235561979						
45851	Butyrivibrio crossotus	Butyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	732.5453545545862	414.7896334197991	100.84815479253572	69.74326093450783	209.66748925487687	3397.3955660947054	170.42236243604873	196.0758093068037	197.53257510307347	113.55534312476534	456.8465439310151	238.1863163508108	282.64228984135514	763.0006402312376	72.65061307415712	586.0983459963952
461876	Alkaliphilus oremlandii	Alkaliphilus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria														18.70597040206964		
46240	Paenibacillus apiarius	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria															54.245347646456445	
46506	Bacteroides stercoris	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria							26.701956347576523									
470934	Pantoea vagans	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	15.49724680085765				32.11507927870528											
47246	[Clostridium] viride		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria				10.938345395023166	20.18027153494976	12.070555364920276	16.794142504494477	59.37017307999831	14.323436617039285			10.776263729296447	15.765925295326191	39.27340833669563		11.815955895252024
474957	Paenibacillus castaneae	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			30.134694153125988													
474960	Hydrogenoanaerobacterium saccharovorans	Hydrogenoanaerobacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	18.2260695997158								10.580456050642624	11.62184278458051				18.54616748340795		
