tax_id	species	genus	family	order	class	phylum	superkingdom	F046_concat_SUP_FilteredReads	F047_concat_SUP_FilteredReads	F048_concat_SUP_FilteredReads	F049_concat_SUP_FilteredReads	F050_concat_SUP_FilteredReads	F051_concat_SUP_FilteredReads	F052_concat_SUP_FilteredReads	F053_concat_SUP_FilteredReads	F054_concat_SUP_FilteredReads	F055_concat_SUP_FilteredReads	F056_concat_SUP_FilteredReads	F057_concat_SUP_FilteredReads	F058_concat_SUP_FilteredReads	F059_concat_SUP_FilteredReads	F060_concat_SUP_FilteredReads	F061_concat_SUP_FilteredReads	F062_concat_SUP_FilteredReads	F063_concat_SUP_FilteredReads
1871023	Millionella massiliensis	Millionella	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	149.44700145633115	22.005849584476945	14.323637671967868	86.63683440568524	23.01349621616438	13.029569417034237	30.04884589598698		27.388731917575885	31.634918291484865	52.01546878164335	75.54768336960385	19.019968942863688	64.99068316079841			51.12906277712549	14.127669357834815
1871024	Mordavella massiliensis	Mordavella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	92.74336956441596	18.675051137946348	153.93971528164494	143.5020893854626			163.2198675634033	192.95466031838887	74.99080065129333	356.3440201055378	102.1826155849337	121.98392970697292	62.80114291826192	87.29097279797134	27.5531983163196	94.30262692348528	104.2277577390129	100.87718975479343
1871025	Ndongobacter massiliensis	Ndongobacter				Firmicutes	Bacteria									33.00720224813935		59.83846964337978							
1871029	Intestinibacillus massiliensis	Intestinibacillus	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria							13.84335324860968		15.761450124639785							34.853135134700146	11.218126937717576	
1871035	Negativibacillus massiliensis	Negativibacillus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	266.0225801409136	19.218149071764064	85.76239391514501	127.52906854226312		39.39163526318176	371.84799733464337	181.73772216279232	258.4211470998581	628.0782567532327	78.2895965556081	189.63222568724905	77.94286488565386	185.56309702787627	166.13182890336046	79.59867481137083	193.2680520010572	153.68874361223436
1884263	Selenomonas sp. oral taxon 920	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																28.556309233667832		
1890302	Bacillus wiedmannii	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			39.2748293894288															
1891279	Thalassospira indica	Thalassospira	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria				35.52537309808847														
189426	Paenibacillus odorifer	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	69.2070006742693		50.14959685964152				27.043962966179578								146.3058918977432			
189722	Prevotella marshii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		16.85275365158025		28.62239609641448				16.770649629782103	666.5871726155783	39.3919248722804	75.72617791884953	42.11713641465935		18.951341926746544		56.50957236423412		12.496318349751306
189723	Prevotella micans	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				13.2880379678268														
1898207	Clostridiales bacterium			Clostridiales	Clostridia	Firmicutes	Bacteria	142.50026163675915		14.849466901588317	166.23929463098722	10.964817480800534		177.9499642260137	92.8939138267826	41.39597078752826	463.19631909259147	26.494305573611506	16.863861785549098	14.877947237645168	15.878061952004812	102.76482922957626	223.80787037351877	86.65107362105132	139.29132407583737
1907578	Lelliottia jeotgali	Lelliottia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria			301.15858202341377				11.015851694659442	23.201671169798285										
1909293	Acetobacteraceae bacterium		Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																15.44119499697306		
1912855	Faecalimonas umbilicata	Faecalimonas	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	848.5083014913574	164.63708625346257	686.9290510446484	918.1424755258004	79.4851445014259	172.18635952105677	2212.4066662607465	2552.3527219131456	1008.7871667032756	1750.9307610966898	595.0657702702139	477.1915803541421	1105.4406660100776	502.8537548768515	428.3302016144192	12849.320126024244	1054.2276419568154	1644.7103254889744
1912897	Blautia sp. N6H1-15	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	97.83163269247731	11.085699079505568	46.42349635715738	57.63363710004574		13.647603143839278	137.20949107587873	107.82777892871567	94.94736615931946	54.26168071278301	43.74972638144875	19.528113783385773	38.00877521464849	26.199520758866527	34.43068582085271	245.28172294650716	48.18156600864748	100.07149932045768
1917868	Blautia marasmi	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	21.59844474945847		11.01366213752627	19.403407422273357			49.9468819220545	52.94804638171181	28.12432574224569	35.36665612274343			17.584375741502505	13.231104049317343	14.188423241694322	63.9637804862848		36.11464162052237
1917870	Lachnoclostridium pacaense	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	30.978011154287728	16.170915820227165	16.41949034914227	30.30284820645664	22.065980446951915		56.79578367292444	46.53995808436709	54.30359872520535	81.88280359182284	25.002738970672212	43.70220534378795	82.27013931088138	62.956014946075165	41.90410332175804	124.28835342366094	27.218976079555706	43.53525315903418
192	Azospirillum brasilense	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	35.6138081305688				29.044607027919835	19.090382219411545			97.72318932502866	100.15866244443794	424.8823321956481	43.10018224467223			282.67949678061206			33.05039493482731
193	Azospirillum lipoferum	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	21.984580034600143					17.293443360964545					26.836066039711653				151.62195294093428			12.2814076531789
1930071	Methylomusa anaerophila	Methylomusa	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria									18.8811921739192									
1938558	Kiloniella majae	Kiloniella	Kiloniellaceae	Kiloniellales	Alphaproteobacteria	Proteobacteria	Bacteria	15.03293770782608		15.038035739484048	47.00467145417933			24.039075743597856		255.9769304718279		21.230815537632648				363.4154924405009	34.37134288085947	21.042006331650384	82.58954774532718
195105	Haematobacter massiliensis	Haematobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria															14.029201394018928			
1958780	Clostridium merdae	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		21.06649690318057		120.50818893796708			66.3005843166998		24.086759824614106	12.043691663775563			20.07550216975168		40.29520670516079	13.752603216119509	58.5245524860321	81.02453543976564
1969821	Ciceribacter thiooxidans	Ciceribacter	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria															17.08655803115654			
1981510	Monoglobus pectinilyticus	Monoglobus		Clostridiales	Clostridia	Firmicutes	Bacteria	123.90588108571504	22.065215877258197	139.3562105393363	43.70104571075167		73.1637593607704	89.85032592166874	126.49065014726688	33.53572706736074	73.2115402679197	30.170981563672427	54.06090920166028	28.50496118239655	153.91402679919403	110.22301183669188	11.618087701916526	305.425714482742	250.88292400625372
1986952	Sphingobacteriaceae bacterium GW460-11-11-14-LB5		Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria				14.59605959436514														
200132	Paenibacillus nematophilus	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria										10.021674789149252								
2005703	Enterococcus wangshanyuanii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria											20.60129083414741						46.89873977150942	
2021971	Streptococcus respiraculi	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	22.065998529481885	54.070734229576026	47.06435025817444	34.002467020900646	71.10921030973476			20.034735284275264	32.04468266488981					18.033558712005537				
2025493	Blautia hominis	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria						21.238550528454503												
2025876	Parabacteroides sp. CT06	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				108.49824127050958	20.728218242428813						98.4932240569722	325.0727287508994		49.72803675748683				
2029865	Pelagibacterium lentulum	Pelagibacterium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																28.24693882727645		
2038680	Paludicola psychrotolerans	Paludicola	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	43.49143361392726			37.75392188376183			39.576453237483	21.79547896950075	59.45050228335347	51.56908140613115		14.790992839547734	25.92315733718958	39.01360276240778	45.619795316259896		37.85728196644021	23.77955125730999
2044587	Schaedlerella arabinosiphila	Schaedlerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1251.5058442522245	327.82951939759783	702.1778943767781	298.4853199142134	27.83796426609003	237.8184685611482	1355.395537945363	782.8630319894472	472.3013025712073	3469.049105262867	249.00261874378583	815.020867201232	462.9389393878868	480.5325232342519	808.6426886902726	4604.254799251973	84.84973704099495	330.55496202969533
204516	Phocaeicola massiliensis	Phocaeicola		Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																		14.931597276421726
2048283	Thalassospira marina	Thalassospira	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria				17.28695522745452														
2048654	Solibacillus sp. R5-41	Solibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria														14.143212546097828				
2057791	Enterococcus sp. CR-Ec1	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	59.04043442336768		20.940040659950185							28.417388691255763			18.338232176907702					
2060307	Enterococcus sp. FDAARGOS_375	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	27.16210100773485									18.866626513727287	24.432342309344776							36.16771650827212
2070463	Lysinibacillus sp. SGAir0095	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria														10.018301733607444				
2077147	Citrobacter freundii complex sp. CFNIH3	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria			30.180135636058896															
2082387	Mesorhizobium sp. Pch-S	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria										82.69304891629734						49.7401524943164		24.152281133393185
208479	Enterocloster bolteae	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1008.0587467511654	374.594639062936	500.4348462008312	1060.2178498686008	48.48073150323416	101.58707942236956	2432.180041773858	3384.5154368408243	1200.4256414000956	5268.258303607027	628.4174491152917	611.4698765105803	1811.608867762192	1338.3683955681709	831.4904119164247	4135.016465560644	952.2090097248556	1508.0307523873182
208596	Carnobacterium sp. 17-4	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria										595.2289645857162	23.29951856034031			68.26730607936837				
2086584	Massilistercora timonensis	Massilistercora		Clostridiales	Clostridia	Firmicutes	Bacteria	413.2239334149092	41.78488099511779	103.72734289306456	163.7943953314949		16.896999706520884	380.0292920307954	230.40036308611045	255.67749250041143	314.9731073410255	196.54996638019244	108.62791419399817	248.6161724364373	121.1643135116568	160.08086118904706	998.7766623529324	270.76434378597247	320.5441271405779
2087	Anaeroplasma abactoclasticum	Anaeroplasma	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Bacteria	102.30600099674592	65.08510186878294	59.149607241970585	24.039029496429773	13.0199962538951	115.17655020744591	156.25399865913226	1377.387720682944		196.42482586732532	231.47121619364816			42.07686413097374			483.9061278155646	939.2443652138204
209080	Propionispora hippei	Propionispora	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria									374.8333146832771									15.952087415603003
2093856	Butyricimonas faecalis	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria											22.30651792430224	13.869951089720328						
2093857	Dysosmobacter welbionis	Dysosmobacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1400.3158281382723	180.75202606435496	428.0477476584354	2085.419671741681	44.19449862709721	337.8132764772114	3088.413375897778	1968.2300803219584	2037.578496500848	2716.7900866969376	1566.3922528775993	2041.7391454317155	6791.408328317799	1474.9208247935242	1081.9436282261777	3624.540218001016	780.9908449715182	1952.9048219596505
2102	Mycoplasma mycoides	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria							25.94728252399978				36.18014664457403							
2109687	Oscillibacter sp. PEA192	Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	532.7959586546187		17.538312347021606	168.85816378739284		21.3813181595263	301.3482497049083	101.9042174475532	173.34177508672784	216.71629797745203	153.6812231590713	166.82661041573292	802.8546970807333	101.3466023417282	75.18616765683105	309.1984659285704	70.51800493438101	231.3765304901407
2109688	Clostridiales bacterium CCNA10			Clostridiales	Clostridia	Firmicutes	Bacteria	89.56848724861695			33.84253755963849			108.17379561576196	68.8711889044527	191.95849955030735	91.0223867242954	31.893651536916742	127.70255501827415	48.74511465424123	15.641738124513212	44.05775229496791	173.69642816505873	138.93734597320775	322.9250302145642
2109690	Lachnospiraceae bacterium Choco86		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	842.3873620335784	175.09168483034753	930.8535575866304	603.647944089267	23.54721526823225	69.86672113965669	622.9897402716331	645.3664917975728	639.3191857314201	1652.001750599879	588.8984083716754	403.86828701263096	423.6207935461013	311.30547115719475	340.0135606885951	2849.214356926864	572.1086763347712	516.0976601595619
2109691	Lachnospiraceae bacterium GAM79		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	28510.201704506813	7032.21471219248	7568.00470989151	16240.997163303637	672.0962201602371	1610.0850167202964	36859.26005941536	33126.959154599856	17571.2489329779	36279.305625073175	7358.565711809739	9326.682485542811	15137.97643174464	17219.350314840805	9085.178693031809	35167.5904488646	24479.830892000213	12630.435734040802
2115978	Candidatus Phycorickettsia trachydisci	Candidatus Phycorickettsia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria	28.37179828997068																	
2116	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria								20.034735282781423										
2130	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria		127.98006891929964								27.058611884902195								
2133944	Alloprevotella sp. E39	Alloprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		42.09927015073911		196.7494733225446					31.12624368299946			634.8311630266589						83.40882892256124
2136182	Acinetobacter cumulans	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria														39.408516862264776				
2144	Spiroplasma mirum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria		21.99785788804978					27.977370214199286					19.89281343394228		38.06954312215114	40.58710447542474		27.968654156695177	31.13710560031947
214473	Staphylococcus nepalensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria												11.005318812825358						
214856	Alistipes finegoldii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	17.45798034152886	58.449132979037	24.74641864540724	212.34725111897444	57.00004447340068			15.316536057653057	79.29005481414376	55.12722684013631	90.55371791758694	170.3419922202674		44.83136155995678			20.822277954299427	81.104851584071
215	Helicobacter fennelliae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria						43.59949465832811	64.05182283331708	46.609780482466384					23.38345044780761	83.33911853042433		51.81595325756578	26.748688447346723	18.79994623535944
2153385	Lelliottia sp. WB101	Lelliottia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	49.147000521528426	37.04846604619097	109.9419732177707				41.06881452505131	11.859115575069202			33.067328064119664		12.010940961397663	100.18300983565176			67.12569474883843	
2164149	Tepidibaculum saccharolyticum	Tepidibaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	240.6610588325926	77.88830359524745		46.47425377356447		32.0913803858411	31.419917448068773	42.75265779196203	63.28156557271998	48.37642262786132	133.9442692180218	36.10042135124217	10.67768949917934	48.51046886030755	73.80528399998397		136.17325588992065	43.81433488399661
216778	Stenotrophomonas rhizophila	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							82.13351211569774							45.08235442604329				
216932	Spiroplasma chinense	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria							17.80653322858075											44.94868085072272
216933	Spiroplasma chrysopicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	21.33779395713433	24.10424991821366	41.10396465236594				37.90961676152164		23.18144479322036	55.911973791581936							57.95799386806189	24.720395778358228
216945	Spiroplasma syrphidicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	42.49314507711031																	23.27032080673748
216947	Spiroplasma velocicrescens	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria																		17.894726571009603
2169540	Lysinibacillus sp. 2017	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria														93.96517681572296				
217159	Clostridium carboxidivorans	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria									148.64393017800649							280.4581390485764	1653.8046328891485	1650.8412824217737
2173175	Pararcticibacter amylolyticus	Pararcticibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria				16.55994525787857														
218144	Vagococcus carniphilus	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	16.141495747525738		29.065536211075237				31.050474092519877											
219748	Clostridium tunisiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			57.14453534209466														75.17674490753895	733.8246655171184
2220096	Indioceanicola profundi	Indioceanicola	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria										26.91101063761685						18.66886263928059		
222136	Helicobacter sp. MIT 01-6242	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	15.349998257430606			38.05386177730208		22.28007636428377	12.21853827386731	14.080523614364996	30.020690841588447	20.650526204522777	42.22656535399606		50.95800465632784	53.69010458809065	18.91872044843911	14.298871338928036	31.640559208736452	12.878363887718542
227944	Lactobacillus kalixensis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	12.047941175660362		17.626964176291168	980.3375319431802					654.5180415875218	585.128520375816	60.35998998530663	486.154670724732	414.3147501463776	38.486041330171005		14.894524465024665	179.5420922796626	817.3709369090261
2283160	Psychrobacillus glaciei	Psychrobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria										22.04768453612836								
228576	Alkalihalobacillus patagoniensis	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria														40.09199243624257				
228603	Prevotella shahii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	15.2627666072367	198.20360076016897	74.73949044238695	401.2730141191998				39.63962734073499	872.4971458292941	134.20630272129472	637.4563649634845	223.9087329901348		242.06365454824416	68.43901075617009	435.2913146841207	57.30804571502082	111.4621808968514
2303505	Psychrobacillus sp. AK 1817	Psychrobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria														175.49790913251994				
234827	Candidatus Midichloria mitochondrii	Candidatus Midichloria	Candidatus Midichloriaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria										23.041295536223565								
2358141	Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	56.444730728069175			45.74617690571866			27.494658681737228	35.513602519784186	66.40947547911142	20.18457725564564			24.991924508071005	12.88428954377323		552.5435606011386	36.29596060771353	42.1217046272747
2364787	Alistipes megaguti	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	37.8322324899532	48.30658905778888		90.68189423563211			12.68424644718174	31.25118175320607	77.45155873505432	43.650516331477526	46.26906075611564	90.68345315233366	19.05835600568384				23.958260811010145	106.51160640201051
238834	Clostridium estertheticum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	12.08588169395249								19.026533937376108								120.82661294423754	38.18354471313695
241425	Crinalium epipsammum	Crinalium	Gomontiellaceae	Oscillatoriales		Cyanobacteria	Bacteria	42.56581359398727		92.72056373337092			13.004929332465062		53.960358782451735	87.16751090888415		96.9308867348552						73.21131636420571	91.60750008035
244366	Klebsiella variicola	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																		21.28871793827848
244830	Anaerospora hongkongensis	Anaerospora	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria			205.51982197466003												38.0792609266228			
246273	Wolbachia endosymbiont of Cimex lectularius	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria										24.53921790086385								
246432	Staphylococcus equorum	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	41.23834807002269	12.45123047909102	94.16421146116008	1233.0591121821165		10.048055997417292	48.78692623802975		26.048512339505542		3256.92485736448	67.94539226303402	34.7781191701256	72.93094408046488	1555.556653571988	31.23734752154066		38.96010281384401
2479767	Blautia sp. SC05B48	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	272.14884542576686	156.30052782015363	149.860843098512	50.79907764571257	26.54473532143305	42.53600384150681	363.69766578599393	1654.1397821484736	365.1340574024688	652.1467144338767	89.68509585516703	115.79291281306386	301.60412625584087	408.45726300152165	299.1014685819959	1195.829548878569	208.23769881112943	450.7005734758347
248039	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	318.9539938355109	630.8252326783867	353.89510772973745	654.0619267371169	24.0369161610371	437.6801055011304	5020.717449195158	4077.074442205997	411.5738929754947		95.2652078659489	697.7861798672088	2111.9338692990605	603.1014525157844	297.619486715973	691.3508031516648		1173.2748524456017
2486578	Rickettsiales endosymbiont of Stachyamoeba lipophora			Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria	16.94000119274988																	
2493668	Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria										32.994782783348434								
2493669	Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																45.02859194903994		
2493670	Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																87.45143225115976		
2493672	Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																40.65867261653168		
2493676	Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																29.9838495357468		
2497860	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			17.031083919742755												37.07717511276431			
2500179	Hwanghaeella grinnelliae	Hwanghaeella	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria															26.959154338134145			
2500548	Acetobacter oryzoeni	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria										14.334722974800563								
2507159	Clostridium sp. JN-9	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	28.69922377877566			18.044292746568647				52.58482451544187	29.553408957924592	20.50989760295261	25.31499177686912	15.147917245262253		20.56102830144797	15.995461783857555		37.67732078573936	83.58405605917278
2507160	Aminipila sp. JN-18	Aminipila	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	181.6452829574373	39.36785484771744	286.42468845693065	137.00062715177702	15.143229292479637	59.03335968735524	180.2597461397489	62.21493389190965	76.80252786510927	549.1975271819978	56.38545736471515	46.96025360682569	73.69359263702462	35.587594593828946	71.1418822985032	323.1337471497793	90.30350108167066	81.42920569258794
2507162	Caproiciproducens sp. NJN-50	Caproiciproducens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	114.02135188445756		22.986719421409035	16.62860156681331		26.83171859503385	26.5443147259512		67.13680675623698	166.260376611418			73.14626858009618	18.895959161768616	36.45186319101544	14.15619805765764	49.9951175033466	72.19269157212457
2529274	Pedobacter changchengzhani	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria				51.99237081361756							157.22964835721294	89.9229713448105		24.840238530788227				
253239	Ethanoligenens harbinense	Ethanoligenens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	39.77689202568368	16.126209870817448					19.96063605344397	14.014475953287546	81.03544556523997			96.19183680997573			42.6145150206912			117.45140618144484
253257	Lacrimispora amygdalina	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	22.374917058735512	19.392659722636687	70.54043824240374	22.25279662146572			13.468397287743176	27.5102853108452	35.45516190845952	150.54431185937446	32.572221297849545	35.26770742995144	75.92133158499792	26.49526371543949	14.38656130447364	83.19920327995395	11.143520726310356	62.012930216050414
253314	Hungateiclostridium straminisolvens	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria				22.37582602692542	46.737327318024974													16.039289528100298
2560057	Terasakiella sp. SH-1	Terasakiella	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria				32.71604268263476											28.894180286115677			
2564099	Ruminococcus sp. JE7A12	Ruminococcus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	24.35303922442393																38.24931668173701	20.608094256005263
2566012	Citrobacter sp. CF971	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																		29.19856905041897
2575375	Pantoea sp. SO10	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	65.19500059248172												18.016551291221425			204.3337831020937		
2576606	Duncaniella sp. B8	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	7642.013633557139	1617.3188207002902	1175.9662421168052	7765.599253156035	639.3178746240645	934.6902545313784	2412.6199450054214	11506.101415849507	8035.875843749057	1416.7384813163503	16023.424308712909	9379.657965737222	62.23924294402112	3501.491976949488	5098.886520939234	2741.3165316298646	2388.995970530849	4095.400868840549
2585118	Alistipes communis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		14.300408112817191		33.23093452941936						23.03729095248196		19.18528002931346						22.99622682789697
