tax_id	species	genus	family	order	class	phylum	superkingdom	F065_concat_SUP_FilteredReads	F067_concat_SUP_FilteredReads	F069_concat_SUP_FilteredReads	F071_concat_SUP_FilteredReads	F064_concat_SUP_FilteredReads	F066_concat_SUP_FilteredReads	F068_concat_SUP_FilteredReads	F070_concat_SUP_FilteredReads	F074_concat_SUP_FilteredReads	F075_concat_SUP_FilteredReads	F076_concat_SUP_FilteredReads	F077_concat_SUP_FilteredReads	F078_concat_SUP_FilteredReads	F079_concat_SUP_FilteredReads	F080_concat_SUP_FilteredReads	F083_concat_SUP_FilteredReads	F081_concat_SUP_FilteredReads
1912855	Faecalimonas umbilicata	Faecalimonas	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1353.4374993675492	231.2820334067872	2981.056596285973	3389.787565504435	1816.879864911928	3588.5904707087457	5087.883948819449	861.3953374951628	951.8842472545916	697.7712125580197	1136.410017882872	121.15303344407592	624.7673411967137	571.0210613645811	525.7245247442908	2016.74886720602	2204.3466721835744
1912897	Blautia sp. N6H1-15	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	120.28048181166405		179.0932571850128	153.48678015934905	68.99871044482859	133.47179305967524	366.0448237887171	21.81052574983997	35.47905236230436	29.435744717833767	65.22150275745844	15.934950094267595	28.582641763040257	21.70600596013135	25.85912742763244	30.481910896165243	68.11115644258514
1914410	Spiroplasma sp. NBRC 100390	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria							28.88756392859088										
1917868	Blautia marasmi	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	87.79296974901244		81.42572641177722	30.505235318901025	38.09721911345155	51.86013815736277	59.92134764715166	12.117454627555514	21.18332733669804	26.67942474048646	17.793534454553395	10.672675538822942		18.145748572528216		13.659807738394456	56.291928560396855
1917870	Lachnoclostridium pacaense	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	43.10972229166775	45.26969180369299	170.3501960554567	82.2330066132142	58.682898894185534	226.73022200518483	48.154958774026206	91.877262517272	35.10266777885233	45.42273300267401	97.55155333388716	45.85831843971173	16.538152523106994	22.944591358199236	54.42848977489721	42.13649581163348	145.97246017794174
192	Azospirillum brasilense	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	85.60653042865663			48.18389294211017		20.24910311693913	172.17618996603088	43.05459257492844	24.67694893092454					81.30525687507047			
193	Azospirillum lipoferum	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria				37.95201486063615			130.1655273078487										
1938558	Kiloniella majae	Kiloniella	Kiloniellaceae	Kiloniellales	Alphaproteobacteria	Proteobacteria	Bacteria	278.3115628612153			23.19589663509996	35.034106880454225		54.1130777545344	17.021335366062253									
1958780	Clostridium merdae	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	15.641464731595864	152.75284423664553	67.05079172984561	14.340994718722008	36.16662163364793	15.842711434083943	47.8334888022858	19.482459315470223	62.633247808378144		17.299214540609768		23.916263475227343	18.51899785021502		11.606564814638254	
197183	Alkanindiges illinoisensis	Alkanindiges	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria		11.007554042756478															
1981510	Monoglobus pectinilyticus	Monoglobus		Clostridiales	Clostridia	Firmicutes	Bacteria		374.25683743681736	1442.8441021535589	73.75892136845947	68.33088822345404	40.037954208925605	235.66794851492335	104.57032346917924	273.8350999080232		31.060222764858228	39.14186524405408				35.037948644531866	
2021971	Streptococcus respiraculi	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	22.0258191455375			46.05902059547841	33.04421573246758	149.1546340822454		65.08251690354629	26.0462269375403	95.45000546986118	14.025582887262964				28.068428995667205		22.01274561279018
2022747	Elstera cyanobacteriorum	Elstera	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria														15.119951768964857			
2025493	Blautia hominis	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria								12.153381631366996									
2025876	Parabacteroides sp. CT06	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	65.30606407829814		90.168400196187	64.85942095748847					145.80122085172127			51.55542474084376	27.263723236624035				
2029865	Pelagibacterium lentulum	Pelagibacterium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria									22.12686577542945								
2033032	Aeromonas sp. CA23	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria				39.050039195992206													
2038680	Paludicola psychrotolerans	Paludicola	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		20.1572176156497	32.5896170917782	24.225425494088668	93.51412515276658	12.772045122452075	60.35128499874028			20.433942371419047	17.595053189203654					11.031826248305778	13.99161128506862
2044587	Schaedlerella arabinosiphila	Schaedlerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	964.1129443485064	683.8874955854286	4369.441297706554	4846.315532092237	293.14393083151253	2447.9651028184576	2232.7522248223254	3657.827630066736	167.57206406680373	408.6098929146543	617.0411197596706	183.61441013206215	241.6393551619508	513.7498244787815	847.524696151943	5090.093154567339	3074.4015179360254
2045208	Massilia violaceinigra	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria						15.263707780286344											
2057791	Enterococcus sp. CR-Ec1	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria						23.7696392903369		2974.896800718733			32.981937878914						
2060307	Enterococcus sp. FDAARGOS_375	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria								58.3061367065124									
2072025	Lysinibacillus sp. YS11	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria					14.01875818892176												
2077147	Citrobacter freundii complex sp. CFNIH3	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria				1976.205192629484												7817.921281435507	
2077148	Citrobacter freundii complex sp. CFNIH4	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria				541.4709979816645												3108.377985633074	
208223	Kosakonia cowanii	Kosakonia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria											17.031064927745803						
2082387	Mesorhizobium sp. Pch-S	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria				16.37790198734045		29.762582860340764	49.75732571010321		25.402595555229706								
208479	Enterocloster bolteae	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1871.5235244928292	315.4450865605142	5475.1486480943	4167.017242007542	3011.0695079132624	4277.398382343173	3894.474553187376	1180.7556216838095	806.4775356655826	1754.9580917077044	1965.8656191864716	197.74628149852143	807.9073703394325	1184.03242368037	1403.063035699132	2207.558977143746	1570.9684582217224
2086584	Massilistercora timonensis	Massilistercora		Clostridiales	Clostridia	Firmicutes	Bacteria	199.47209829809395	35.71669629843055	474.00526068468406	618.7363231673917	308.79119434587017	296.7475642129851	659.5870167231596	86.15823109917156	168.64918541467168	187.99485483188008	192.4702042158012	59.30221485590712	245.9991463491029	107.6988168083456	82.2149192194526	245.52966818953632	535.6541638139275
2086585	Christensenella sp. Marseille-P3954	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					11.015094438522244												
2087	Anaeroplasma abactoclasticum	Anaeroplasma	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Bacteria	290.3433813611391	18.01236116087424	156.16045593422805	40.05132225247935	550.7369288504976	99.0939420058358	182.2307304997541		12.02133550963304	20.09473799365496	128.23390068171307	59.21461665113786	12.050019120458892		12.0293267124288	20.02066556791884	
2093856	Butyricimonas faecalis	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	17.089541013041615		21.16452521917005				27.02136928991873		15.852025098596055								
2093857	Dysosmobacter welbionis	Dysosmobacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	3314.391750026144	282.6598457607947	4366.3367390691255	3753.673009402216	2368.292927185349	8347.240743447928	5793.621422755898	1338.4453063453984	1233.3569976527249	745.2542264328251	2330.35562787941	417.2800142746561	799.5437774855166	2037.127711918018	1009.0870363273636	438.2766459501771	889.2946516573633
2095	Mycoplasma capricolum	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria			25.110728880732044														
2102	Mycoplasma mycoides	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria			51.3316705183606				46.34031457910443	22.031162988864075									
2109687	Oscillibacter sp. PEA192	Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	314.8892875176521	10.87417591426654	255.92845463487487	291.0571092160817	253.9718550260828	766.3532604559795	378.0254960330624	48.132000867872655	125.9512688150626	80.07684399655454	285.11762221858714	32.44222403652586	55.16005417210361	70.10967798892939	43.38485522730701	23.371921246627736	46.944884232552496
2109688	Clostridiales bacterium CCNA10			Clostridiales	Clostridia	Firmicutes	Bacteria	169.26138385803122		124.6785642197176	92.44232482651492	81.79293900731196	53.788943205422925	202.98417694259444	21.64432685656187	25.604346844815232	26.837820089002317	51.88532120192176	17.853163129309515	16.912636558739344	31.248811727145544		12.61569952849775	12.321949324992143
2109690	Lachnospiraceae bacterium Choco86		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	3505.214206896431	1039.148407274005	2014.917255822809	3359.9154582697656	643.8482495484886	3131.8094141136803	6035.866553143662	954.4794795035384	465.718919843724	408.7919921873925	439.7847868977282	194.0867929800819	790.505436092371	358.6812148957905	636.2309238766271	845.2983386332342	1746.549434826566
2109691	Lachnospiraceae bacterium GAM79		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	19372.40346264979	4456.205650768053	74462.27189497899	40070.402241749216	46591.50733795823	56341.46998745988	46973.7023173902	2938.298032123864	17008.458155994493	17823.578917518516	32839.66789025259	4723.41018140538	15989.46820434182	3829.441771077097	15816.035934922402	51824.31435958421	12475.722386005713
2109692	Erysipelotrichaceae bacterium GAM147		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria									15.016878257980732								
2115978	Candidatus Phycorickettsia trachydisci	Candidatus Phycorickettsia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria					15.468952958460818												
2119	Mycoplasma muris	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	11.012909571713545																
2130	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria			99.43526546920704						14.024891427905215	27.1278962914342	62.90788824204368						
2133944	Alloprevotella sp. E39	Alloprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		35.92660284813209	20.071990459335627	61.0878405556629					367.894878081944	29.28136337104829			67.31127453161173				
213767	Cronbergia siamensis	Cronbergia	Nostocaceae	Nostocales		Cyanobacteria	Bacteria									25.337659325312472								
2144	Spiroplasma mirum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	27.77981178199212		91.86011688526682				60.29136901726808										
214473	Staphylococcus nepalensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria								28.296399801010782		425.2457427807325							14.030298240745031
214856	Alistipes finegoldii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	98.73778270920964	13.421430739843592	72.59127881557532	171.96186997751778			247.8536219676876		119.18169052898608		21.98379838317004	15.764458098689907	32.44560791727047				
214888	Entomoplasma luminosum	Entomoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria				27.813133549481872							12.92464560741804						
215	Helicobacter fennelliae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	15.284840585236829		19.90202858593966				25.2853863203471				19.337719984658847	14.517347335372005					122.42779099812036
2153385	Lelliottia sp. WB101	Lelliottia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria					108.14470599135188		12.015475582004232				189.3519302400303						
2164149	Tepidibaculum saccharolyticum	Tepidibaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	93.96672596945562		142.9924733377017	215.23396236201384	44.87953516223798		92.13742276671412		72.4820470406306	23.819104676582327	119.13603718659722	40.332705337192046				67.26852302277295	30.171645285540063
216427	Mesoplasma chauliocola	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria			19.05050275819881														
216778	Stenotrophomonas rhizophila	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria											24.043856377821204						
216932	Spiroplasma chinense	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria			36.632044646842				55.73935630161238										
216933	Spiroplasma chrysopicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria			53.7274668493311	36.62418447744461			118.85060882679952										
216936	Spiroplasma diminutum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria			22.61064133786369				20.461042125115										
216940	Spiroplasma lampyridicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	14.385493377934466		16.786336364172634	21.5235011403482			22.643142725350152				13.615642094346487						
216945	Spiroplasma syrphidicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	34.8338436572772		135.05453378411556	151.89591326715583					71.47794841218966		62.77761257121215						
216946	Spiroplasma turonicum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria							16.128966289258678										
217159	Clostridium carboxidivorans	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	87.10210331289801	817.6140847859589															
219748	Clostridium tunisiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	12.724369234098576	175.89128360009386															
2220096	Indioceanicola profundi	Indioceanicola	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria														17.038560054601874			
222136	Helicobacter sp. MIT 01-6242	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	79.83969022919855		128.49331140208767	30.818130291397985			134.58220029372558		16.878031759694437	13.941305411639298			65.16488650399361	19.48004875748646	29.78438979011696	33.83794144942455	61.909466878968615
227944	Lactobacillus kalixensis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	755.5594429539038	185.7821173487629	827.4916544638855	240.90046800932777		377.1677862813791		117.53377167199392	565.9583757448515	239.72329668146963	738.8649103739062			41.05920207392241	403.3101030085544	245.6727251986814	21.41882351777457
228603	Prevotella shahii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	413.71541371098846	234.23907490771785	359.9847693721419	830.9565274679055			1387.4230213703886	331.13846147206607	142.32252554185385				216.1015931210733	37.62233946152547			
2303505	Psychrobacillus sp. AK 1817	Psychrobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria						27.025620547046124											
234827	Candidatus Midichloria mitochondrii	Candidatus Midichloria	Candidatus Midichloriaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria						17.171050707157303								13.5608840609738			
2358141	Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	17.725139721593		29.24324711538374	27.203280749831556	39.94584560244312	63.415676785846514	98.00759768112356	18.77972615694889	34.875705001228944		13.1727401153185		16.415156605130335		12.982778472137424	70.4185783219535	54.2233792375898
2364787	Alistipes megaguti	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	100.78668095349856		94.7451459612714	330.63107146640806	75.59943882485915		169.71277387005875		19.72888054285601								
2382	Acetitomaculum ruminis	Acetitomaculum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria				12.844269823313612													
238834	Clostridium estertheticum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		42.19667280057996															
241244	Rummeliibacillus stabekisii	Rummeliibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria						15.014233637247846											
241425	Crinalium epipsammum	Crinalium	Gomontiellaceae	Oscillatoriales		Cyanobacteria	Bacteria			48.06678346991778	20.237685839953105		30.88378237626203	25.88489796444891						69.689699902255				
246432	Staphylococcus equorum	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	142.41127165969445	633.8747954294456	22.028033726464948		79.34464315729733	4445.374285094826	33.388726122193866	6922.529680327799	100.72847157617528	472.3135483199814			109.01306859702046				
2479367	Buttiauxella sp. 3AFRM03	Buttiauxella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria							76.0960864178639				24.03729308931158						
2479767	Blautia sp. SC05B48	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	544.8546203210763	63.636779215915	1920.6993269501368	846.9868732858207	836.6663138376587	894.5353345673017	664.1456649774173	120.64454643819536	276.34921010659644	440.0097795482437	619.4672935360901	62.328039407701226	583.9242728627894	414.2020294513508	253.7801518301014	236.56620683806256	379.6437278324908
248039	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	982.1512969641929	16.010987698554878	2749.171786908688	354.8457248948982	1031.4121217784157	81.07686164113838	3014.8091935333982	133.21252374812076	90.1600163222478	475.2405535499398	818.4929441944988	33.12003982182287	56.23342256214149	27.08858923181774	456.1119711795921	782.8080237377446	
2493668	Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria							21.696513965381584										
2493669	Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria			16.920697002231403						26.14790372264059								
2493670	Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria			19.6648572584108	24.56487917912689					24.959877307850192								
2493672	Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria				25.820746715763725													
2507159	Clostridium sp. JN-9	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	29.21177329895673		44.89566317131116	14.68850518039154	46.55168598886307	28.00416075715473	38.83716019229404		36.36236213296567		51.07769292821708			16.79518055900667	16.614577672510546		
2507160	Aminipila sp. JN-18	Aminipila	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	81.95336049108997	49.07133991759217	67.30325346777622	175.01810748564532	360.5105941622306	249.22260067373287	234.4908918430954	68.32961683383823	96.66736796928564	57.55543019079984	122.8403189228528		17.87047103866687	98.32154610327994	71.75871239305775	76.95600997675325	237.8684041608501
2507162	Caproiciproducens sp. NJN-50	Caproiciproducens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	14.453360628308095		26.60654560629937	16.242338274497254	81.89105957931079		78.9307069195971		38.49136227124409				161.58386251090093			319.0674920138774	
2528203	Bacteroides sp. A1C1	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria							19.386845334093817										
2529274	Pedobacter changchengzhani	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	41.38302566553909		78.30682125973956	56.54929591620562					77.30833017152106			31.36999720988883					
253239	Ethanoligenens harbinense	Ethanoligenens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	72.62974687121253		11.947505684598392	18.70115195211047					18.152496035905		17.334339288058935						
253257	Lacrimispora amygdalina	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	72.25781853445639	40.33787660458929	48.16112024693431	69.88524769358587	42.53772285058634	252.63166189738536	59.36476145861657	112.64913969872012	17.101062449607127	38.885175227263865	60.28450764555813			23.95973428790172	20.99137628670856	95.450643176317	107.780478653165
2546350	Citrobacter sp. LY-1	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																13.833545382635554	
2566012	Citrobacter sp. CF971	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria				16.91257592521489												202.4119807485222	
2576307	Caloramator sp. E03	Caloramator	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		43.41103359839365															
2576606	Duncaniella sp. B8	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	7482.30656296591	1688.3246827344246	6077.9755016226245	5681.358648520357	2244.8214973607733	1020.4058882175332	6919.264656586041	2463.8216356934813	14690.58717181684	1181.8629688412725	3099.2243103353244	600.2983576188642	916.18540127629	97.82439880712997	192.96677979238933	455.76969214083255	281.6536321796362
2585118	Alistipes communis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	17.016675533745293	21.672778201000664		44.547793452867495			43.81614511827297										
2585119	Alistipes dispar	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	237.42650625833528	192.24147932371412	1041.206998941239	466.48237533434497	249.5439178770143		719.2233998829892	48.55420735553605	151.49126760169912	36.008526774247336	113.98277271503724	85.83763142904392	76.0734211129383	95.29770130889366	35.70467924651458		82.4618928405814
258515	Acetanaerobacterium elongatum	Acetanaerobacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	15.98312789314178				20.544797527662112		32.25939037358405							56.4108853784555			
2591635	Wolbachia endosymbiont of Carposina sasakii	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria				27.48724238799239		73.04203566519992							11.542902237642677	34.78539137826712			
2594789	Lachnospiraceae bacterium KGMB03038		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	147.62686477988987		65.98906379146625	36.28730195975371	42.305283294635096	39.20566958056746	160.68907223141576	17.30564835561173	18.28158519032779	39.82512305359125	42.52717653487826		25.209162017793616	10.444602354231044	11.23872410398928	48.10896088971639	53.06343693851975
2602016	Hypericibacter adhaerens	Hypericibacter	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria									18.18359423404414								
2610895	Flintibacter sp. KGMB00164	Flintibacter		Clostridiales	Clostridia	Firmicutes	Bacteria	3007.4458941102616	431.2117706799265	4770.46473837154	4631.28861399964	4473.716345617122	6051.789875059776	14356.314546229822	1651.8735501623005	2140.958211917917	1103.49062059726	3086.339570047211	412.5368082188386	1131.0563159551398	1312.5263068286558	1098.0676880129824	853.6474113584732	1180.6637636333942
2610896	Streptococcus sp. LPB0220	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	18.373515559406503	16.801427059944906		75.22639355468708	50.684725228657015	216.13633676561457			54.17099843828339	18.572150349551627	35.72573833707751	29.105489484961296					45.31652853345161
265178	Breznakia pachnodae	Breznakia	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	22.02414649192521		118.39863758832192	250.726364266215	13.72137323086628		98.11338319809812		52.185857821144		46.51671656282432						
270498	Catabacter hongkongensis	Catabacter	Catabacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	280.1094523542119	58.100879539606176	521.5639510820931	214.87367392067333	644.7237516341428	165.27170949388557	556.2501713413269	87.55628144199872	206.56033472345115	54.88860610968051	505.3269637172427	198.97870500553728	65.36875621714944	121.60868949073895	73.68841537955608	78.49297605287906	
2741	Peptococcus niger	Peptococcus	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	534.793646397741	55.0377702137824	744.2495402054852	480.4536615329219	524.0646164740797	747.006002881961	733.4865506916981	222.773244002942	301.54932738726114	138.08295992172506	301.52447911755183	29.105489540389797	94.41399625158624	63.20670820757473	82.2003992015968	379.6718182509702	118.0247295775493
2750	Carnobacterium mobile	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		43.02952986852768															
2751	Carnobacterium maltaromaticum	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria									17.97266318858671								
28051	Lachnospira multipara	Lachnospira	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria				17.34685375660809		19.917093783908506	59.10495833560245	13.491588940084878									
28077	Nitrospirillum amazonense	Nitrospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	12.834696451885954		27.432945769079936	44.68585128417852		44.90987511729391	42.767610447365534			18.331015647873222	24.866558121829705			17.098916955116092		17.258320861263964	
28090	Acinetobacter lwoffii	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria				29.352656310694563	34.04555560166713	20.01897818299713			47.324451080501845		60.1359221722391		18.074826908510957				
28111	Bacteroides eggerthii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	53.84182049248837			18.78497260769228	12.557394336532765												
28117	Alistipes putredinis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	292.8588634112808	261.9051179563969	227.71053969896812	734.699793529386	14.27280979400334	24.01505449746556	1413.6625514286343	45.40998243329642	191.52556023720985		13.434511597688966	23.936728933923504	26.75165401665924				101.24842805705444
28118	Odoribacter splanchnicus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	87.40707895019881	36.13266870466306	317.5923903186883	239.8627621410632	120.17078399719544	90.0917997591556	446.9020352266211	16.021207925804966	426.302442467861	19.206766170287352	53.187815090089366		50.168941994931686	16.142395388967728	50.28279500703051	60.75837644167679	10.738056801027804
28125	Prevotella bivia	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				24.489029558160595			25.132774057786207		15.193114805996933				19.07899433687046				
28127	Prevotella buccalis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				89.14045082600717			174.40801790966376		10.96793964803314				39.42093654100066				
28135	Prevotella oris	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				13.584587625239188			77.6073535800466						15.344631691106748				
28446	Anaerotignum propionicum	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria							11.108263871722524									18.13433380615453	
287948	Helicobacter mastomyrinus	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria														27.530508769359184	14.915605901156944		
