tax_id	species	genus	family	order	class	phylum	superkingdom	F019_concat_SUP_FilteredReads	F020_concat_SUP_FilteredReads	F021_concat_SUP_FilteredReads	F023_concat_SUP_FilteredReads	F024_concat_SUP_FilteredReads	F025_concat_SUP_FilteredReads	F022_concat_SUP_FilteredReads	F026_concat_SUP_FilteredReads	F027_concat_SUP_FilteredReads	F028_concat_SUP_FilteredReads	F029_concat_SUP_FilteredReads	F030_concat_SUP_FilteredReads	F031_concat_SUP_FilteredReads	F032_concat_SUP_FilteredReads	F033_concat_SUP_FilteredReads	F034_concat_SUP_FilteredReads	F035_concat_SUP_FilteredReads	F036_concat_SUP_FilteredReads	F037_concat_SUP_FilteredReads	F038_concat_SUP_FilteredReads	F039_concat_SUP_FilteredReads	F040_concat_SUP_FilteredReads	F041_concat_SUP_FilteredReads	F042_concat_SUP_FilteredReads	F043_concat_SUP_FilteredReads	F044_concat_SUP_FilteredReads	F045_concat_SUP_FilteredReads
2173175	Pararcticibacter amylolyticus	Pararcticibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria											15.3588620122619			12.11298208882983													
218144	Vagococcus carniphilus	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		13.031971338135612								577.604342319373	90.33427893952634						1545.5039082727567		70.1014455832521		15.015739255715332	558.3365115988308		116.17943537930984			
219748	Clostridium tunisiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		28.65590322061878									26.106869201938416														42.08215838860649		
2211212	Paenibacillus sp. DCT19	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																	30.445766448678405										
222136	Helicobacter sp. MIT 01-6242	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	62.87152774889115		84.9035266399333	40.178358298112414	12.292524326408598	14.81415980782728								40.2003345967161					101.69570425320067		21.063289588439847			85.65347161276013		26.9149605713646	
225992	Comamonas kerstersii	Comamonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																	21.371048407466027										
227944	Lactobacillus kalixensis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1104.825109145292	619.4658723032267	221.6684353322291	327.2262412090991	152.0670058406302	327.9376907145047	16.038087532990463	254.8655944419648	13.044924490831914	19.1828554016313	259.22759306603353	346.891618504556	588.2624509740974		45.40609140435353	393.54183499655954	72.12547413802527	989.2921519298328	248.7812301238067	309.71059653717504	149.20950935478936	181.8922706213576	552.696719987774	1157.6651710880442	410.3436779555714	339.2055353195415	
2283160	Psychrobacillus glaciei	Psychrobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			56.76829957388102							58.8645165011572						11.55295297728517	12.483579671817347					1034.6454393686545					
228576	Alkalihalobacillus patagoniensis	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																	139.6115676491597										
228603	Prevotella shahii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	222.2159940136308	1317.5396676110145	138.94873583023417	1515.528379623691	28.04806274095157	120.5691704316229	220.1624433873211	117.38705325210358	79.20942231394666		90.04673067268753	682.5144360764468	16.233713712064606				38.87407948255821	44.027686978081015	19.029683987835515	14.76907268824514	394.63888572097983	93.12184439879032	524.6834488952895	441.232973153519	75.4370933455078	26.006921172249207	33.03503930444672
2303505	Psychrobacillus sp. AK 1817	Psychrobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			35.51348263778437														772.0623784111312					6216.440364262281					
234835	Brevibacterium antiquum	Brevibacterium	Brevibacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																	23.04279102801141										
2358141	Anaerotignum faecicola	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	113.8726788957879	17.21062160727545	26.658818957089085		61.96107383770027	37.4488868315174	21.356046892322997	11.46653787989352		24.388528851571294				27.046817672946137		26.2656458197387		14.808253489173095	70.3608705731513	18.025552829185088	13.057476796014187		15.16257350796651	47.153668375587344		35.15492388905156	
2364787	Alistipes megaguti	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	52.22905036486032	72.95575933143452	24.784014176628972	27.69834078512469	72.37101137236995			17.51227586319344			47.81619448009093			54.42279277886585			41.49327759807953	32.02374606339963	23.10236425732933		83.84772171996545		107.56599926847584	92.80790158341112			
2377	Sporomusa termitida	Sporomusa	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																								20.030920004570785			
238834	Clostridium estertheticum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																			85.13279678792327								
241425	Crinalium epipsammum	Crinalium	Gomontiellaceae	Oscillatoriales		Cyanobacteria	Bacteria				82.49840114229102															13.018582176398294	36.041062473094144	36.03777431694839	23.827233877775036		24.037104005484935	65.1426939657237	172.83666616369433	
244366	Klebsiella variicola	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		38.7490469058444																									
244830	Anaerospora hongkongensis	Anaerospora	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																			58.0906142786556				22.02376117855445				
246432	Staphylococcus equorum	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	44.97922263806144	34.55363927066742	90.02741372548195	16.020440093689857	65.06962241265958	4025.693755414754			766.5686814454966		567.9177128840201			806.8927138321937	19.504964997383187	2896.2695111665803	71.02044656129455	44.66452697262272		823.695013680339	954.0829248096904	143.45857850607717	135.09031423991556	58.98776360286509	40.119635668505815	102.71961162569586	109.3155966427969
246787	Bacteroides cellulosilyticus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria					25.861673965720374																						
2479367	Buttiauxella sp. 3AFRM03	Buttiauxella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria					14.0568103561573														55.68480523598227			19.089568216139156		10.124453965401695		12.010744593305033	
2479767	Blautia sp. SC05B48	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	740.0889066224878	73.38315698201889	140.60036130974555	199.74347955487244	1095.6120333638928	669.0359735309765	215.50321820866557	189.8456969734476	50.135160900328415	158.99747139455317	77.91777546677243	34.63069802108589	172.6006488913403	227.905192715111	182.2454100244072	219.3483588396689	168.02157839277416	383.895893866455	702.6685699397896	83.33906965699687	273.4270576505574	229.12015884840469	327.01373684325966	375.6028000906678	203.9950654803303	143.6435367981631	102.8486531541098
248039	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	180.13652864785345	492.022785991474	844.0519748810176	1207.531757001695	606.7794366996712	362.468997035272	397.43188206741786	43.06158363524596	199.52753215791628	282.36819710910737	391.9072157487153	188.2052601334925	639.7504006565619	512.5856361754952		325.8464538425613	41.07627965862903	496.89506687858415	3321.180636976937	301.34332790003714	822.8228160261898	277.4319359241539	310.3348166069037	1430.7169778534465		552.4733202410856	133.14119746988737
2482769	Serratia sp. P2ACOL2	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria										20.497711911938133																	
2492396	Kosakonia sp. CCTCC M2018092	Kosakonia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																	15.242604273474562										
2493670	Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																								23.109949165122824	23.87393907501848		
2493673	Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																									28.51665167526096		
2493676	Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																								26.657779868538857			
2497860	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria							34.32675977281053																28.030241499978438				13.013803362357498
2500179	Hwanghaeella grinnelliae	Hwanghaeella	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria						36.09494270624294																					
2507159	Clostridium sp. JN-9	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	24.10970319846332				23.07055292654407	20.88569256292636							21.715268199315997			20.78922584807332			16.86885244443986			28.920445080764274		37.56991838917223		17.06571460912643	
2507160	Aminipila sp. JN-18	Aminipila	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	241.6976589016046	61.23596520005042	82.08220736635607	120.15635884312653	216.5701245115356	120.01146949518004	51.94459343095309	59.12433883348802	75.69653561401189	245.931017848308	38.66225048321164	44.39070942243381	51.89889544941833	60.40571782550405	277.6832218477492	94.68077595838558	30.80778153915056	112.2570647285688	881.7718966733592	62.57094950499176	486.6322135262562	67.6430062592694	119.378118816271	293.04818885761875	52.27121934098327	250.68979138841368	124.3285674877516
2507162	Caproiciproducens sp. NJN-50	Caproiciproducens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	27.07134067058619	16.17558373751972	20.2000418298566	51.86994078018731			23.988979074561662		15.237063410733777	13.008603030776255	22.57592155676228		37.13339889363932	33.22994834098175			28.95785083497525	13.969734229268864	27.183882281314496				38.60374716164842	82.27296507674302	15.401125320518966		
251051	Bacillus thermolactis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																	21.239834913051222										
2529274	Pedobacter changchengzhani	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria			52.89663150772513	82.0779113740672	122.8277721292349		15.42671494308486				56.790968394165525		19.18748026673613	20.50618903043497			49.912955731652616						41.462068715471695	46.12580513769942			
253239	Ethanoligenens harbinense	Ethanoligenens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria													29.1186984582664	16.4232070544325									40.69070406717479				
253257	Lacrimispora amygdalina	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	68.06834779473282	74.5594071366988	96.36431471066172	44.37915998326898	15.946709836168967	32.231895539411234	13.319319183170135	33.115185246130146	31.486327373640684	60.59845059847088	35.607546219753225	54.54783946852103	30.60629145415328	47.938191689782144	47.09464518742469	23.69377989090069	16.835070893170645	25.15783204651743	54.82979807423434	48.59250724005109	153.41310247011992	83.7733828062891	35.246051456413845	47.343284758133855	76.057986385319	65.94867493884755	39.53138210849744
253314	Hungateiclostridium straminisolvens	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			11.464726224841888																				12.763276120670849				
2546450	Stenotrophomonas sp. DAIF1	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																	68.22229768325103										
2560057	Terasakiella sp. SH-1	Terasakiella	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria						14.052694192985358																					
2562449	Citrobacter sp. SNU WT2	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria			34.02321195623652																								
2566012	Citrobacter sp. CF971	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria							73.16062145083615																				
256701	Glutamicibacter arilaitensis	Glutamicibacter	Micrococcaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria											16.184307833871213					130.19078935113623											
2575375	Pantoea sp. SO10	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	21.024482023847305		58.452868926484136																								
2576606	Duncaniella sp. B8	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	2435.066807366928	6620.926198853277	3515.4704339448563	12525.018771156176	10871.569031982628	7653.638560381263	632.6166199540079	1012.4340168853962	220.4394681525321	1572.1779986699255	1886.80931711857	2687.6133110834467	1287.2119601605907	12679.742716468789	3280.73750724395	6333.413448225012	2632.4138105348065	1006.1585599174388	1479.5491898048117	626.8401473665031	2497.325176806883	1600.1435405998122	4428.340192895187	3568.731231683816	1886.1659969607583	1953.5645522129823	745.2114735692442
2580413	Microvirga brassicacearum	Microvirga	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																								15.023190003428088			
2585118	Alistipes communis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		17.337194876505716								16.439015612369765	28.90084509046046			17.764187557447467			22.53716918469573				16.911293243877136			22.471020610477016			16.82984936239822
2585119	Alistipes dispar	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	83.51965329660334	260.87883929644903	80.5128482301575	133.02486806889422	62.80547716241786	127.78697089566784	87.86445339252386	47.394185470575245	94.35747917558884	137.98368558235478	388.9890112605224		244.8395163198888	439.88659576601975	66.55030142357734	26.761226471682946	382.7443868403353	91.56284867678772	403.3617586272353	38.07577961183316	174.69772411633403	74.25247636153786	105.08294984273998	736.6164847130501	173.7698235168339	132.29540711832837	129.15124118803686
258515	Acetanaerobacterium elongatum	Acetanaerobacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	12.191821239354														58.546392786575765			16.143517959610648	17.61072089355644	28.16385299461185	16.98787767436183	21.44851299645008	10.030229387626733	28.015379380038016		26.263390773616944	
2594789	Lachnospiraceae bacterium KGMB03038		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	114.77166036373848		11.45518223734472		91.91170444224814	35.65468053401411		23.168522451981172		15.5880879682396			13.851780548913071	26.92493411575149	17.752559830103824			18.70541840253286	43.521137733575095	25.16841708416396	20.129917508813943	47.59928532682785	29.80670288816359	27.894875998943014	34.07114101312807	95.5542378245756	
2607911	Paenibacillus sp. 37	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			50.41366024065071														40.51950029308084					19.29924095624959					
2610895	Flintibacter sp. KGMB00164	Flintibacter		Clostridiales	Clostridia	Firmicutes	Bacteria	3811.200310052988	1332.3505588551482	908.7266250123384	1161.3584387094356	4357.412227588282	3022.772201678335	893.6875143886535	826.0933054257855	738.4940046189969	2014.3932821026983	993.4089624585772	599.3687893938173	665.0755809034417	2921.0204248188106	1822.710410765157	2138.1873929589647	1050.944917121707	3168.7658661759283	8397.621100073577	1354.4518754089104	2552.254752778512	1402.7575748185393	1539.8245678800197	7066.134034674725	2308.0616933289275	2196.0567786690794	451.0550743115062
2610896	Streptococcus sp. LPB0220	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			37.5753240557675				15.230176031835464						60.52960659040978		28.54914767566763		16.16762246994944			19.5776447312358	27.465584368486624	11.873944225554135			73.32628876283985	29.423674644668267	
261392	Treponema porcinum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria														13.02066188896389													
265178	Breznakia pachnodae	Breznakia	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	52.47890826571321		16.729880327070063	26.02990908285813	14.92278053033226											15.022013575241871			41.07487226896637		24.487133896670056		41.14925057651495	40.19562758261093	97.1202925453826		
270498	Catabacter hongkongensis	Catabacter	Catabacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	354.19134721854005	129.83957986370044	52.75027079394401	118.05091209388505	140.92391079013018	132.6933327016861	176.43507023292665	109.87170094779609	42.6461800204483	382.5233032804506	151.31924594007714	21.10738709017251	437.6920231944532	133.957966109109	94.43168784695514	423.4850746904197	298.86962933524694	224.86483376094336	112.86445282020802	253.6726179338769	120.12991879120123	145.02829050599777	330.71730262593843	531.9242917989262	298.5625731006502	235.7182576569162	68.53182448043928
271865	Ochrobactrum quorumnocens	Ochrobactrum	Brucellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																			17.02655935753704								
273384	Brevibacterium aurantiacum	Brevibacterium	Brevibacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																10.01467573108881											
2738	Vagococcus fluvialis	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria										384.65040243061145	11.110647999669302						579.6743078897013					139.75034522115226					
2739	Vagococcus salmoninarum	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																			49.92905200652071				13.081808095997586				
2741	Peptococcus niger	Peptococcus	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	423.7341593654679	23.056564675163006	198.32572849027068	89.22592198184408	512.7266621437656	265.1167507887108	121.13337455342614	112.82602124865856	105.2783461134734	150.1713592005096	185.8820241976276	127.80301837207658	118.13857156007704	384.9137857861794	229.8875671790714	181.26563073270745	148.27535096285604	254.0085835689616	1406.4776074307058	139.32814749081112	493.9148271755463	186.4682546525456	437.5065692700119	1262.481449011499	162.3178971768602	302.5712961057054	91.09662246269126
2750	Carnobacterium mobile	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria					69.1184404179648											11.059347470973533	10.019748512403329					39.06080495218181					211.22626988116028
2751	Carnobacterium maltaromaticum	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria									15.427181308813497							14.109524778245309	66.12279165438866		78.12186058164052	20.022812485052302	39.04092206485987	50.07796677331298	112.30790321856853	72.11131201645482			14.01486515946192
28051	Lachnospira multipara	Lachnospira	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	11.649660267120227				309.028020067645												12.13888664787694						12.88312876830053		13.487015810555665		
28077	Nitrospirillum amazonense	Nitrospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria										29.856246814429863							14.737034151840616							18.1433345085153	60.01867064063223		
28090	Acinetobacter lwoffii	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	29.03380850912247	89.21888069954382							313.15243579782765	23.037391486865783	23.053365632277373			20.031787521482908			3895.73093371542			18.020531236547072		4146.652939587355					
28111	Bacteroides eggerthii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		57.90590605682119			146.07829193935635	22.650367894443026					23.239038721594127			12.911865242893116		16.1793181634762											
28116	Bacteroides ovatus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		15.97143441604134			73.25473725415226																						
28117	Alistipes putredinis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	17.37555832468542	562.2246898791904	55.84668323858298	96.96223501984775	194.1108248730557	196.7966235842324	71.51935682980147		143.2474926279629	265.5016197116511	560.0016525716559		17.750329679273392	88.2536595048888			785.8353253117442	143.861633517638	19.249203910508847		340.07392897833626		123.03045686673276	571.2435143624868			228.7964461728098
28118	Odoribacter splanchnicus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	284.75963672056093	43.66659243450009	129.8549312909404	192.21753353336317	224.57181762066693	16.12850524485141	60.64971786205177	40.74692857305968		198.1593982592393	124.7326380889066	46.98619806909576		191.5927358242492	270.86117625960304	116.31248100985	64.46148988648163	175.43475075447503	255.70742162227648	50.42142772929896	160.17177918157415	149.03487428267724	77.87088888159637	397.23149151817984	51.37663755464154		26.91874253896581
28125	Prevotella bivia	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		46.16478102912322						14.462473719711442																			
28127	Prevotella buccalis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		83.9649679161714				23.99054329325576		24.095701899315287				17.303439367142047									16.591671578413596	17.360123293657278					
28135	Prevotella oris	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		20.1171256655841																									
283877	Leucobacter chromiireducens	Leucobacter	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																						19.029638921694165					
28446	Anaerotignum propionicum	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																								10.424145292028092			
285	Comamonas testosteroni	Comamonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																	24.98919288007268					116.02272006605445					
287948	Helicobacter mastomyrinus	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria										19.58924107892304											30.98635810526785			25.1196822305112			
288965	Hungateiclostridium clariflavum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	69.8922894112592	31.925021535450217	61.73229515555888	75.14041765138661			15.68365147015735	13.283551303440431			13.00482390335218	27.29322220289998	43.69379981746698	19.74528142647133	14.379209646145632	21.33952492189021	35.71879624314288	77.10142268027104	21.119441957580943	12.085961255348655	13.251681708385552	14.884973394122213	48.35296136109864	18.430084990217807	55.0529900996895	35.94225803046663	57.63482645961683
288966	Lutispora thermophila	Lutispora	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria										39.99156405383908						20.44659879843312	14.236614598105731	18.05484231769828		17.14735781529545	19.25833210583095			84.63796820896512			
28901	Salmonella enterica	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																											21.51049510021527
290052	Acetivibrio ethanolgignens	Acetivibrio	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	204.19850345536284	20.96801209746438	66.25116398914976	55.72410902055191	187.872036216627	229.75640725762497	94.90105839235328	49.30703877691249	33.47416015776319	136.7929105989324	75.90237630798428	42.3745833257286	19.29503890617917	123.08950203481048	12.726475450821994	71.03437690560305	145.25315016629347	183.1902615734528	935.4382421096976	221.5438474860908	99.98994978393452	135.04712929516805	167.1027518197218	251.67744080487049	44.3798250670535	129.60060176785734	24.220325702273964
290053	Bacteroides helcogenes	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		31.0455843873566		47.47735068999505										24.277228044336752	17.22849232890281								18.47988090958869	15.24875340299256			
290054	Eubacterium coprostanoligenes	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	395.4604952104968	2032.1950956500664	681.941414053095	1313.7932784648506	1195.122586854275	3070.616913857071	331.3601135055606	318.4554324589093	223.5911293210181	392.5777907127844	323.73468424072314	164.17875269668957	207.31674346106968	2005.0031675511016	22.02839447439828	2826.0947476122974	11.018918294927282	937.2799053483028	1061.2130268619087	296.3376242805229	280.29384774799684	854.3121456533919	1916.067253948226	1476.4873304210514	617.2086713308424	346.3271491574952	221.3896878078132
290055	Faecalicatena fissicatena	Faecalicatena	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	340.82209476376744	74.43741798950225	65.23484986189378	39.77430876921636	316.24456618127255	135.85118099357973	37.58209425814543	145.7622752602384	29.16188028438342	47.62430743167805	135.5698219349917	39.38626120296714	168.80733376022715	133.22819897940164	302.8365762825832	132.64498046467156	296.2052008533935	246.7809733604261	728.3136356897211	320.02645302525355	581.8114866043328	995.0528413570254	157.8708930473453	702.6308924170849	510.3738346741961	222.22924735691868	36.60668431484115
292800	Flavonifractor plautii	Flavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	2111.154115189577	302.4155451469669	561.7662412535349	380.1466853240144	2613.9223697753478	1341.1947821657875	489.5141587118016	283.3509934725012	345.95559387221675	380.8900532814158	614.6075729980719	172.11020222716323	641.8529818370749	746.1298444220621	301.9243696550254	606.6251426017561	373.1968168789208	4136.61700177956	1716.944462178625	283.2688743679611	686.5071877611498	419.0694768343973	623.9338859749835	1817.097622832744	632.1349402769885	625.3818277102444	226.18784512926223
29343	[Clostridium] cellulosi		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						33.1532063298597	41.89093035316072																				
29347	[Clostridium] scindens	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	505.2030272277665	396.18383895908	110.13275156874998	220.53025523099757	531.8879786579431	495.2749401742365	187.74813397154935	170.69796020810836	73.14826939158375	156.26244609329424	132.12906116600345	225.0598427809361	90.57638247919712	259.8587028480124	354.7044564346184	218.78957830875075	137.63369202931818	284.2534294700851	868.5902864668609	404.58034166767817	469.4325344157713	685.0557596165363	424.5175566072696	592.0896544230163	577.2957048172029	1021.1433372805208	107.55923468642057
29353	Hungateiclostridium aldrichii	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	119.11619637049792	122.00025751061705	185.13236181279183	199.61802559211165	261.34272329838905	89.30357684473637	67.50416187573737	25.776763303960685	53.39483381531565	61.1911038771233	92.78040156200782	131.82029888603577	84.65025511498189	54.05562570442674	16.340066457052583	106.30857296349124	58.05197940180001	205.23059757637665	89.94310601615275	30.49340686945797	140.75709514906558	40.93247703843935	203.81698271634625	47.05236280990377	187.3208900017583	43.17184278445311	118.3035541530871
29354	Lacrimispora celerecrescens	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	52.210573320488514	21.860757652646967	47.09481426290883	14.14135756508884		27.346120049303032	25.81759180393756	56.52618300176263	19.7324652985231	23.377084117466456	12.49260429886496	190.7291752171928	30.62630309112068		17.327446629726907	20.475717699992032	23.011798385387653	39.61406130507185	30.591256290950803	148.08441005427278	82.04542018895481	71.35169120325995	136.15098354137336	13.56764625418161	52.83089212407614	59.24567803363813	22.662405724709693
29355	Ruminiclostridium cellobioparum	Ruminiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	97.52245877478498	103.1571297572268	45.81448670496496	84.78193128563613	67.92340307396533	106.0048661880564	58.9229456327371	30.27289709843733	17.229241470212468	18.326599685884062	17.847552139767345		55.02750043592171	41.42733480000196		44.68775773659552	22.271714748533437	132.63550267575965	115.4048510723802	44.69166911204994	112.4049858117636	14.785553939343954	189.5666525939397	160.4595149447657	214.69863372705876	21.903413019766408	26.950378056129157
29364	[Clostridium] polysaccharolyticum	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	850.4742047335812	83.60812296301789	336.1322842783948	229.90949395748115	1672.2968557566137	926.6903567622768	514.5295427740361	114.2946507675946	99.23336127234904	1074.9989216146569	235.02042412391867	408.94572472563885	5004.402450186657	847.0156284640593	150.10041264574343	276.95507357133954	310.2093979865734	1189.2941673685866	933.968733202782	1924.5582514877187	437.3040179310819	1493.96620954808	1138.8446815411542	2012.7464704285533	2284.174883230422	947.4898886726928	52.25296316812771
29370	Lacrimispora sphenoides	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	361.4987416734531	104.11469239772212	119.76131576765108	263.67317252417007	139.76188997547925	291.51263280116416	139.71723622391494	183.58442086750367	103.13324652703054	90.1450434717739	195.7382313087616	121.22235762748006	115.51218946239902	179.34055910256168	215.94677881304747	75.22704277763026	63.143827221366415	119.25179693718748	803.6731956110402	174.57415798115537	358.4739870811432	430.9436105186434	248.64933212931703	315.16605330124287	217.330414308916	236.7526069107597	95.66315488236012
